# Region type : patch heater_to_fins
# Faces  :    56
# Area   :    1.000000e-04
# Time        	areaAverage(T)
123           	4.859303e+02
124           	4.868821e+02
125           	4.878267e+02
126           	4.887643e+02
127           	4.896949e+02
128           	4.906186e+02
129           	4.915354e+02
130           	4.924453e+02
131           	4.933485e+02
132           	4.942449e+02
133           	4.951346e+02
134           	4.960177e+02
135           	4.968941e+02
136           	4.977640e+02
137           	4.986274e+02
138           	4.994844e+02
139           	5.003350e+02
140           	5.011792e+02
141           	5.020171e+02
142           	5.028487e+02
143           	5.036741e+02
144           	5.044933e+02
145           	5.053064e+02
146           	5.061134e+02
147           	5.069143e+02
148           	5.077092e+02
149           	5.084982e+02
150           	5.092812e+02
151           	5.100584e+02
152           	5.108297e+02
153           	5.115953e+02
154           	5.123551e+02
155           	5.131091e+02
156           	5.138576e+02
157           	5.146003e+02
158           	5.153375e+02
159           	5.160692e+02
160           	5.167953e+02
161           	5.175160e+02
162           	5.182312e+02
163           	5.189410e+02
164           	5.196455e+02
165           	5.203447e+02
166           	5.210386e+02
167           	5.217273e+02
168           	5.224108e+02
169           	5.230891e+02
170           	5.237623e+02
171           	5.244304e+02
172           	5.250935e+02
173           	5.257515e+02
174           	5.264046e+02
175           	5.270527e+02
176           	5.276960e+02
177           	5.283344e+02
178           	5.289679e+02
179           	5.295967e+02
180           	5.302207e+02
181           	5.308400e+02
182           	5.314546e+02
183           	5.320645e+02
184           	5.326698e+02
185           	5.332705e+02
186           	5.338666e+02
187           	5.344581e+02
188           	5.350452e+02
189           	5.356277e+02
190           	5.362059e+02
191           	5.367796e+02
192           	5.373489e+02
193           	5.379139e+02
194           	5.384746e+02
195           	5.390309e+02
196           	5.395831e+02
197           	5.401310e+02
198           	5.406747e+02
199           	5.412142e+02
200           	5.417496e+02
201           	5.422810e+02
202           	5.428082e+02
203           	5.433314e+02
204           	5.438507e+02
205           	5.443659e+02
206           	5.448772e+02
207           	5.453846e+02
208           	5.458882e+02
209           	5.463878e+02
210           	5.468837e+02
211           	5.473757e+02
212           	5.478640e+02
213           	5.483485e+02
214           	5.488294e+02
215           	5.493065e+02
216           	5.497800e+02
217           	5.502499e+02
218           	5.507161e+02
219           	5.511788e+02
220           	5.516379e+02
221           	5.520935e+02
222           	5.525457e+02
223           	5.529943e+02
224           	5.534395e+02
225           	5.538813e+02
226           	5.543197e+02
227           	5.547547e+02
228           	5.551864e+02
229           	5.556148e+02
230           	5.560399e+02
231           	5.564617e+02
232           	5.568804e+02
233           	5.572957e+02
234           	5.577079e+02
235           	5.581170e+02
236           	5.585229e+02
237           	5.589256e+02
238           	5.593253e+02
239           	5.597219e+02
240           	5.601155e+02
241           	5.605061e+02
242           	5.608936e+02
243           	5.612782e+02
244           	5.616598e+02
245           	5.620385e+02
246           	5.624143e+02
247           	5.627872e+02
248           	5.631572e+02
249           	5.635244e+02
250           	5.638888e+02
251           	5.642503e+02
252           	5.646091e+02
253           	5.649652e+02
254           	5.653185e+02
255           	5.656690e+02
256           	5.660169e+02
257           	5.663621e+02
258           	5.667047e+02
259           	5.670446e+02
260           	5.673820e+02
261           	5.677167e+02
262           	5.680488e+02
263           	5.683784e+02
264           	5.687055e+02
265           	5.690300e+02
266           	5.693521e+02
267           	5.696716e+02
268           	5.699887e+02
269           	5.703034e+02
270           	5.706156e+02
271           	5.709254e+02
272           	5.712329e+02
273           	5.715379e+02
274           	5.718407e+02
275           	5.721410e+02
276           	5.724391e+02
277           	5.727349e+02
278           	5.730283e+02
279           	5.733196e+02
280           	5.736085e+02
281           	5.738953e+02
282           	5.741798e+02
283           	5.744621e+02
284           	5.747423e+02
285           	5.750203e+02
286           	5.752961e+02
287           	5.755698e+02
288           	5.758415e+02
289           	5.761110e+02
290           	5.763784e+02
291           	5.766438e+02
292           	5.769071e+02
293           	5.771684e+02
294           	5.774277e+02
295           	5.776850e+02
296           	5.779403e+02
297           	5.781936e+02
298           	5.784450e+02
299           	5.786944e+02
300           	5.789419e+02
301           	5.791875e+02
302           	5.794312e+02
303           	5.796731e+02
304           	5.799130e+02
305           	5.801512e+02
306           	5.803874e+02
307           	5.806219e+02
308           	5.808546e+02
309           	5.810854e+02
310           	5.813145e+02
311           	5.815418e+02
312           	5.817674e+02
313           	5.819912e+02
314           	5.822133e+02
315           	5.824337e+02
316           	5.826524e+02
317           	5.828693e+02
318           	5.830847e+02
319           	5.832983e+02
320           	5.835103e+02
321           	5.837207e+02
322           	5.839294e+02
323           	5.841365e+02
324           	5.843421e+02
325           	5.845460e+02
326           	5.847484e+02
327           	5.849492e+02
328           	5.851484e+02
329           	5.853461e+02
330           	5.855423e+02
331           	5.857369e+02
332           	5.859301e+02
333           	5.861217e+02
334           	5.863119e+02
335           	5.865006e+02
336           	5.866878e+02
337           	5.868736e+02
338           	5.870580e+02
339           	5.872409e+02
340           	5.874224e+02
341           	5.876025e+02
342           	5.877812e+02
343           	5.879585e+02
344           	5.881344e+02
345           	5.883090e+02
346           	5.884823e+02
347           	5.886542e+02
348           	5.888247e+02
349           	5.889940e+02
350           	5.891619e+02
351           	5.893285e+02
352           	5.894939e+02
353           	5.896579e+02
354           	5.898207e+02
355           	5.899823e+02
356           	5.901425e+02
357           	5.903016e+02
358           	5.904594e+02
359           	5.906160e+02
360           	5.907713e+02
361           	5.909255e+02
362           	5.910785e+02
363           	5.912303e+02
364           	5.913809e+02
365           	5.915304e+02
366           	5.916787e+02
367           	5.918258e+02
368           	5.919718e+02
369           	5.921167e+02
370           	5.922605e+02
371           	5.924031e+02
372           	5.925446e+02
373           	5.926851e+02
374           	5.928244e+02
375           	5.929627e+02
376           	5.930999e+02
377           	5.932360e+02
378           	5.933711e+02
379           	5.935052e+02
380           	5.936382e+02
381           	5.937701e+02
382           	5.939011e+02
383           	5.940310e+02
384           	5.941599e+02
385           	5.942878e+02
386           	5.944148e+02
387           	5.945407e+02
388           	5.946657e+02
389           	5.947897e+02
390           	5.949127e+02
391           	5.950348e+02
392           	5.951559e+02
393           	5.952761e+02
394           	5.953953e+02
395           	5.955137e+02
396           	5.956311e+02
397           	5.957476e+02
398           	5.958632e+02
399           	5.959779e+02
400           	5.960917e+02
401           	5.962046e+02
402           	5.963166e+02
403           	5.964278e+02
404           	5.965381e+02
405           	5.966476e+02
406           	5.967562e+02
407           	5.968639e+02
408           	5.969709e+02
409           	5.970769e+02
410           	5.971822e+02
411           	5.972867e+02
412           	5.973903e+02
413           	5.974931e+02
414           	5.975951e+02
415           	5.976964e+02
416           	5.977968e+02
417           	5.978965e+02
418           	5.979953e+02
419           	5.980935e+02
420           	5.981908e+02
421           	5.982874e+02
422           	5.983832e+02
423           	5.984783e+02
424           	5.985727e+02
425           	5.986663e+02
426           	5.987592e+02
427           	5.988514e+02
428           	5.989428e+02
429           	5.990335e+02
430           	5.991236e+02
431           	5.992129e+02
432           	5.993015e+02
433           	5.993894e+02
434           	5.994767e+02
435           	5.995633e+02
436           	5.996492e+02
437           	5.997344e+02
438           	5.998190e+02
439           	5.999029e+02
440           	5.999862e+02
441           	6.000688e+02
442           	6.001508e+02
443           	6.002321e+02
444           	6.003128e+02
445           	6.003929e+02
446           	6.004723e+02
447           	6.005512e+02
448           	6.006294e+02
449           	6.007070e+02
450           	6.007840e+02
451           	6.008605e+02
452           	6.009363e+02
453           	6.010115e+02
454           	6.010862e+02
455           	6.011602e+02
456           	6.012337e+02
457           	6.013066e+02
458           	6.013790e+02
459           	6.014508e+02
460           	6.015220e+02
461           	6.015927e+02
462           	6.016628e+02
463           	6.017324e+02
464           	6.018014e+02
465           	6.018699e+02
466           	6.019379e+02
467           	6.020053e+02
468           	6.020722e+02
469           	6.021386e+02
470           	6.022045e+02
471           	6.022699e+02
472           	6.023347e+02
473           	6.023991e+02
474           	6.024629e+02
475           	6.025263e+02
476           	6.025892e+02
477           	6.026515e+02
478           	6.027134e+02
479           	6.027748e+02
480           	6.028358e+02
481           	6.028962e+02
482           	6.029562e+02
483           	6.030157e+02
484           	6.030748e+02
485           	6.031334e+02
486           	6.031915e+02
487           	6.032492e+02
488           	6.033064e+02
489           	6.033632e+02
490           	6.034196e+02
491           	6.034755e+02
492           	6.035309e+02
493           	6.035860e+02
494           	6.036406e+02
495           	6.036948e+02
496           	6.037486e+02
497           	6.038019e+02
498           	6.038549e+02
499           	6.039074e+02
500           	6.039595e+02
501           	6.040112e+02
502           	6.040625e+02
503           	6.041134e+02
504           	6.041639e+02
505           	6.042141e+02
506           	6.042638e+02
507           	6.043131e+02
508           	6.043621e+02
509           	6.044107e+02
510           	6.044589e+02
511           	6.045067e+02
512           	6.045541e+02
513           	6.046012e+02
514           	6.046479e+02
515           	6.046943e+02
516           	6.047403e+02
517           	6.047859e+02
518           	6.048312e+02
519           	6.048761e+02
520           	6.049207e+02
521           	6.049649e+02
522           	6.050088e+02
523           	6.050523e+02
524           	6.050956e+02
525           	6.051384e+02
526           	6.051810e+02
527           	6.052232e+02
528           	6.052650e+02
529           	6.053066e+02
530           	6.053478e+02
531           	6.053887e+02
532           	6.054293e+02
533           	6.054696e+02
534           	6.055095e+02
535           	6.055492e+02
536           	6.055885e+02
537           	6.056275e+02
538           	6.056663e+02
539           	6.057047e+02
540           	6.057428e+02
541           	6.057806e+02
542           	6.058182e+02
543           	6.058554e+02
544           	6.058924e+02
545           	6.059290e+02
546           	6.059654e+02
547           	6.060015e+02
548           	6.060373e+02
549           	6.060729e+02
550           	6.061081e+02
551           	6.061431e+02
552           	6.061778e+02
553           	6.062122e+02
554           	6.062464e+02
555           	6.062803e+02
556           	6.063140e+02
557           	6.063473e+02
558           	6.063805e+02
559           	6.064133e+02
560           	6.064459e+02
561           	6.064783e+02
562           	6.065104e+02
563           	6.065422e+02
564           	6.065738e+02
565           	6.066052e+02
566           	6.066363e+02
567           	6.066672e+02
568           	6.066978e+02
569           	6.067282e+02
570           	6.067583e+02
571           	6.067882e+02
572           	6.068179e+02
573           	6.068474e+02
574           	6.068766e+02
575           	6.069056e+02
576           	6.069344e+02
577           	6.069629e+02
578           	6.069912e+02
579           	6.070193e+02
580           	6.070472e+02
581           	6.070749e+02
582           	6.071023e+02
583           	6.071296e+02
584           	6.071566e+02
585           	6.071834e+02
586           	6.072100e+02
587           	6.072364e+02
588           	6.072626e+02
589           	6.072886e+02
590           	6.073143e+02
591           	6.073399e+02
592           	6.073653e+02
593           	6.073905e+02
594           	6.074155e+02
595           	6.074403e+02
596           	6.074649e+02
597           	6.074893e+02
598           	6.075135e+02
599           	6.075375e+02
600           	6.075614e+02
601           	6.075850e+02
602           	6.076085e+02
603           	6.076318e+02
604           	6.076549e+02
605           	6.076778e+02
606           	6.077006e+02
607           	6.077231e+02
608           	6.077455e+02
609           	6.077677e+02
610           	6.077898e+02
611           	6.078117e+02
612           	6.078334e+02
613           	6.078549e+02
614           	6.078763e+02
615           	6.078975e+02
616           	6.079185e+02
617           	6.079394e+02
618           	6.079601e+02
619           	6.079806e+02
620           	6.080010e+02
621           	6.080212e+02
622           	6.080413e+02
623           	6.080612e+02
624           	6.080810e+02
625           	6.081006e+02
626           	6.081200e+02
627           	6.081393e+02
628           	6.081585e+02
629           	6.081775e+02
630           	6.081963e+02
631           	6.082150e+02
632           	6.082336e+02
633           	6.082520e+02
634           	6.082702e+02
635           	6.082884e+02
636           	6.083064e+02
637           	6.083242e+02
638           	6.083419e+02
639           	6.083595e+02
640           	6.083769e+02
641           	6.083942e+02
642           	6.084114e+02
643           	6.084284e+02
644           	6.084453e+02
645           	6.084620e+02
646           	6.084787e+02
647           	6.084952e+02
648           	6.085115e+02
649           	6.085278e+02
650           	6.085439e+02
651           	6.085599e+02
652           	6.085758e+02
653           	6.085915e+02
654           	6.086071e+02
655           	6.086226e+02
656           	6.086380e+02
657           	6.086533e+02
658           	6.086684e+02
659           	6.086834e+02
660           	6.086983e+02
661           	6.087131e+02
662           	6.087278e+02
663           	6.087423e+02
664           	6.087568e+02
665           	6.087711e+02
666           	6.087853e+02
667           	6.087994e+02
668           	6.088134e+02
669           	6.088273e+02
670           	6.088411e+02
671           	6.088548e+02
672           	6.088683e+02
673           	6.088818e+02
674           	6.088952e+02
675           	6.089084e+02
676           	6.089216e+02
677           	6.089346e+02
678           	6.089476e+02
679           	6.089604e+02
680           	6.089731e+02
681           	6.089858e+02
682           	6.089983e+02
683           	6.090108e+02
684           	6.090231e+02
685           	6.090354e+02
686           	6.090475e+02
687           	6.090596e+02
688           	6.090716e+02
689           	6.090834e+02
690           	6.090952e+02
691           	6.091069e+02
692           	6.091185e+02
693           	6.091300e+02
694           	6.091415e+02
695           	6.091528e+02
696           	6.091640e+02
697           	6.091752e+02
698           	6.091862e+02
699           	6.091972e+02
700           	6.092081e+02
701           	6.092189e+02
702           	6.092297e+02
703           	6.092403e+02
704           	6.092509e+02
705           	6.092613e+02
706           	6.092717e+02
707           	6.092821e+02
708           	6.092923e+02
709           	6.093024e+02
710           	6.093125e+02
711           	6.093225e+02
712           	6.093324e+02
713           	6.093423e+02
714           	6.093520e+02
715           	6.093617e+02
716           	6.093713e+02
717           	6.093809e+02
718           	6.093903e+02
719           	6.093997e+02
720           	6.094091e+02
721           	6.094183e+02
722           	6.094275e+02
723           	6.094366e+02
724           	6.094456e+02
725           	6.094546e+02
726           	6.094634e+02
727           	6.094723e+02
728           	6.094810e+02
729           	6.094897e+02
730           	6.094983e+02
731           	6.095069e+02
732           	6.095153e+02
733           	6.095238e+02
734           	6.095321e+02
735           	6.095404e+02
736           	6.095486e+02
737           	6.095568e+02
738           	6.095649e+02
739           	6.095729e+02
740           	6.095809e+02
741           	6.095888e+02
742           	6.095966e+02
743           	6.096044e+02
744           	6.096121e+02
745           	6.096198e+02
746           	6.096274e+02
747           	6.096349e+02
748           	6.096424e+02
749           	6.096498e+02
750           	6.096572e+02
751           	6.096645e+02
752           	6.096717e+02
753           	6.096789e+02
754           	6.096861e+02
755           	6.096932e+02
756           	6.097002e+02
757           	6.097072e+02
758           	6.097141e+02
759           	6.097209e+02
760           	6.097278e+02
761           	6.097345e+02
762           	6.097412e+02
763           	6.097479e+02
764           	6.097545e+02
765           	6.097610e+02
766           	6.097675e+02
767           	6.097740e+02
768           	6.097804e+02
769           	6.097867e+02
770           	6.097930e+02
771           	6.097993e+02
772           	6.098055e+02
773           	6.098116e+02
774           	6.098177e+02
775           	6.098238e+02
776           	6.098298e+02
777           	6.098357e+02
778           	6.098417e+02
779           	6.098475e+02
780           	6.098533e+02
781           	6.098591e+02
782           	6.098649e+02
783           	6.098705e+02
784           	6.098762e+02
785           	6.098818e+02
786           	6.098873e+02
787           	6.098929e+02
788           	6.098983e+02
789           	6.099038e+02
790           	6.099091e+02
791           	6.099145e+02
792           	6.099198e+02
793           	6.099250e+02
794           	6.099303e+02
795           	6.099354e+02
796           	6.099406e+02
797           	6.099457e+02
798           	6.099507e+02
799           	6.099558e+02
800           	6.099607e+02
801           	6.099657e+02
802           	6.099706e+02
803           	6.099754e+02
804           	6.099803e+02
805           	6.099850e+02
806           	6.099898e+02
807           	6.099945e+02
808           	6.099992e+02
809           	6.100038e+02
810           	6.100084e+02
811           	6.100130e+02
812           	6.100175e+02
813           	6.100220e+02
814           	6.100265e+02
815           	6.100309e+02
816           	6.100353e+02
817           	6.100397e+02
818           	6.100440e+02
819           	6.100483e+02
820           	6.100525e+02
821           	6.100568e+02
822           	6.100610e+02
823           	6.100651e+02
824           	6.100692e+02
825           	6.100733e+02
826           	6.100774e+02
827           	6.100814e+02
828           	6.100854e+02
829           	6.100894e+02
830           	6.100933e+02
831           	6.100972e+02
832           	6.101011e+02
833           	6.101050e+02
834           	6.101088e+02
835           	6.101126e+02
836           	6.101163e+02
837           	6.101200e+02
838           	6.101237e+02
839           	6.101274e+02
840           	6.101310e+02
841           	6.101347e+02
842           	6.101382e+02
843           	6.101418e+02
844           	6.101453e+02
845           	6.101488e+02
846           	6.101523e+02
847           	6.101557e+02
848           	6.101592e+02
849           	6.101626e+02
850           	6.101659e+02
851           	6.101693e+02
852           	6.101726e+02
853           	6.101759e+02
854           	6.101791e+02
855           	6.101824e+02
856           	6.101856e+02
857           	6.101888e+02
858           	6.101919e+02
859           	6.101951e+02
860           	6.101982e+02
861           	6.102013e+02
862           	6.102043e+02
863           	6.102074e+02
864           	6.102104e+02
865           	6.102134e+02
866           	6.102163e+02
867           	6.102193e+02
868           	6.102222e+02
869           	6.102251e+02
870           	6.102280e+02
871           	6.102308e+02
872           	6.102337e+02
873           	6.102365e+02
874           	6.102393e+02
875           	6.102420e+02
876           	6.102448e+02
877           	6.102475e+02
878           	6.102502e+02
879           	6.102529e+02
880           	6.102555e+02
881           	6.102582e+02
882           	6.102608e+02
883           	6.102634e+02
884           	6.102660e+02
885           	6.102685e+02
886           	6.102711e+02
887           	6.102736e+02
888           	6.102761e+02
889           	6.102786e+02
890           	6.102810e+02
891           	6.102835e+02
892           	6.102859e+02
893           	6.102883e+02
894           	6.102907e+02
895           	6.102931e+02
896           	6.102954e+02
897           	6.102977e+02
898           	6.103000e+02
899           	6.103023e+02
900           	6.103046e+02
901           	6.103069e+02
902           	6.103091e+02
903           	6.103113e+02
904           	6.103135e+02
905           	6.103157e+02
906           	6.103179e+02
907           	6.103200e+02
908           	6.103222e+02
909           	6.103243e+02
910           	6.103264e+02
911           	6.103285e+02
912           	6.103306e+02
913           	6.103326e+02
914           	6.103347e+02
915           	6.103367e+02
916           	6.103387e+02
917           	6.103407e+02
918           	6.103427e+02
919           	6.103446e+02
920           	6.103466e+02
921           	6.103485e+02
922           	6.103504e+02
923           	6.103523e+02
924           	6.103542e+02
925           	6.103561e+02
926           	6.103579e+02
927           	6.103598e+02
928           	6.103616e+02
929           	6.103634e+02
930           	6.103652e+02
931           	6.103670e+02
932           	6.103688e+02
933           	6.103705e+02
934           	6.103723e+02
935           	6.103740e+02
936           	6.103757e+02
937           	6.103774e+02
938           	6.103791e+02
939           	6.103808e+02
940           	6.103824e+02
941           	6.103841e+02
942           	6.103857e+02
943           	6.103873e+02
944           	6.103890e+02
945           	6.103906e+02
946           	6.103921e+02
947           	6.103937e+02
948           	6.103953e+02
949           	6.103968e+02
950           	6.103984e+02
951           	6.103999e+02
952           	6.104014e+02
953           	6.104029e+02
954           	6.104044e+02
955           	6.104059e+02
956           	6.104073e+02
957           	6.104088e+02
958           	6.104102e+02
959           	6.104117e+02
960           	6.104131e+02
961           	6.104145e+02
962           	6.104159e+02
963           	6.104173e+02
964           	6.104187e+02
965           	6.104200e+02
966           	6.104214e+02
967           	6.104227e+02
968           	6.104241e+02
969           	6.104254e+02
970           	6.104267e+02
971           	6.104280e+02
972           	6.104293e+02
973           	6.104306e+02
974           	6.104319e+02
975           	6.104331e+02
976           	6.104344e+02
977           	6.104356e+02
978           	6.104369e+02
979           	6.104381e+02
980           	6.104393e+02
981           	6.104405e+02
982           	6.104417e+02
983           	6.104429e+02
984           	6.104441e+02
985           	6.104453e+02
986           	6.104464e+02
987           	6.104476e+02
988           	6.104487e+02
989           	6.104498e+02
990           	6.104510e+02
991           	6.104521e+02
992           	6.104532e+02
993           	6.104543e+02
994           	6.104554e+02
995           	6.104565e+02
996           	6.104575e+02
997           	6.104586e+02
998           	6.104597e+02
999           	6.104607e+02
1000          	6.104617e+02
1001          	6.104628e+02
1002          	6.104638e+02
1003          	6.104648e+02
1004          	6.104658e+02
1005          	6.104668e+02
1006          	6.104678e+02
1007          	6.104688e+02
1008          	6.104698e+02
1009          	6.104707e+02
1010          	6.104717e+02
1011          	6.104727e+02
1012          	6.104736e+02
1013          	6.104745e+02
1014          	6.104755e+02
1015          	6.104764e+02
1016          	6.104773e+02
1017          	6.104782e+02
1018          	6.104791e+02
1019          	6.104800e+02
1020          	6.104809e+02
1021          	6.104818e+02
1022          	6.104827e+02
1023          	6.104835e+02
1024          	6.104844e+02
1025          	6.104852e+02
1026          	6.104861e+02
1027          	6.104869e+02
1028          	6.104878e+02
1029          	6.104886e+02
1030          	6.104894e+02
1031          	6.104902e+02
1032          	6.104910e+02
1033          	6.104918e+02
1034          	6.104926e+02
1035          	6.104934e+02
1036          	6.104942e+02
1037          	6.104950e+02
1038          	6.104958e+02
1039          	6.104965e+02
1040          	6.104973e+02
1041          	6.104980e+02
1042          	6.104988e+02
1043          	6.104995e+02
1044          	6.105003e+02
1045          	6.105010e+02
1046          	6.105017e+02
1047          	6.105025e+02
1048          	6.105032e+02
1049          	6.105039e+02
1050          	6.105046e+02
1051          	6.105053e+02
1052          	6.105060e+02
1053          	6.105066e+02
1054          	6.105073e+02
1055          	6.105080e+02
1056          	6.105087e+02
1057          	6.105093e+02
1058          	6.105100e+02
1059          	6.105107e+02
1060          	6.105113e+02
1061          	6.105120e+02
1062          	6.105126e+02
1063          	6.105132e+02
1064          	6.105139e+02
1065          	6.105145e+02
1066          	6.105151e+02
1067          	6.105157e+02
1068          	6.105163e+02
1069          	6.105169e+02
1070          	6.105175e+02
1071          	6.105181e+02
1072          	6.105187e+02
1073          	6.105193e+02
1074          	6.105199e+02
1075          	6.105205e+02
1076          	6.105210e+02
1077          	6.105216e+02
1078          	6.105222e+02
1079          	6.105227e+02
1080          	6.105233e+02
1081          	6.105238e+02
1082          	6.105244e+02
1083          	6.105249e+02
1084          	6.105255e+02
1085          	6.105260e+02
1086          	6.105265e+02
1087          	6.105271e+02
1088          	6.105276e+02
1089          	6.105281e+02
1090          	6.105286e+02
1091          	6.105291e+02
1092          	6.105296e+02
1093          	6.105301e+02
1094          	6.105306e+02
1095          	6.105311e+02
1096          	6.105316e+02
1097          	6.105321e+02
1098          	6.105326e+02
1099          	6.105331e+02
1100          	6.105335e+02
1101          	6.105340e+02
1102          	6.105345e+02
1103          	6.105349e+02
1104          	6.105354e+02
1105          	6.105359e+02
1106          	6.105363e+02
1107          	6.105368e+02
1108          	6.105372e+02
1109          	6.105376e+02
1110          	6.105381e+02
1111          	6.105385e+02
1112          	6.105389e+02
1113          	6.105394e+02
1114          	6.105398e+02
1115          	6.105402e+02
1116          	6.105406e+02
1117          	6.105411e+02
1118          	6.105415e+02
1119          	6.105419e+02
1120          	6.105423e+02
1121          	6.105427e+02
1122          	6.105431e+02
1123          	6.105435e+02
1124          	6.105439e+02
1125          	6.105443e+02
1126          	6.105447e+02
1127          	6.105450e+02
1128          	6.105454e+02
1129          	6.105458e+02
1130          	6.105462e+02
1131          	6.105466e+02
1132          	6.105469e+02
1133          	6.105473e+02
1134          	6.105477e+02
1135          	6.105480e+02
1136          	6.105484e+02
1137          	6.105487e+02
1138          	6.105491e+02
1139          	6.105494e+02
1140          	6.105498e+02
1141          	6.105501e+02
1142          	6.105505e+02
1143          	6.105508e+02
1144          	6.105511e+02
1145          	6.105515e+02
1146          	6.105518e+02
1147          	6.105521e+02
1148          	6.105525e+02
1149          	6.105528e+02
1150          	6.105531e+02
1151          	6.105534e+02
1152          	6.105537e+02
1153          	6.105541e+02
1154          	6.105544e+02
1155          	6.105547e+02
1156          	6.105550e+02
1157          	6.105553e+02
1158          	6.105556e+02
1159          	6.105559e+02
1160          	6.105562e+02
1161          	6.105565e+02
1162          	6.105568e+02
1163          	6.105571e+02
1164          	6.105573e+02
1165          	6.105576e+02
1166          	6.105579e+02
1167          	6.105582e+02
1168          	6.105585e+02
1169          	6.105587e+02
1170          	6.105590e+02
1171          	6.105593e+02
1172          	6.105596e+02
1173          	6.105598e+02
1174          	6.105601e+02
1175          	6.105604e+02
1176          	6.105606e+02
1177          	6.105609e+02
1178          	6.105611e+02
1179          	6.105614e+02
1180          	6.105617e+02
1181          	6.105619e+02
1182          	6.105622e+02
1183          	6.105624e+02
1184          	6.105626e+02
1185          	6.105629e+02
1186          	6.105631e+02
1187          	6.105634e+02
1188          	6.105636e+02
1189          	6.105639e+02
1190          	6.105641e+02
1191          	6.105643e+02
1192          	6.105645e+02
1193          	6.105648e+02
1194          	6.105650e+02
1195          	6.105652e+02
1196          	6.105655e+02
1197          	6.105657e+02
1198          	6.105659e+02
1199          	6.105661e+02
1200          	6.105663e+02
1201          	6.105665e+02
1202          	6.105668e+02
1203          	6.105670e+02
1204          	6.105672e+02
1205          	6.105674e+02
1206          	6.105676e+02
1207          	6.105678e+02
1208          	6.105680e+02
1209          	6.105682e+02
1210          	6.105684e+02
1211          	6.105686e+02
1212          	6.105688e+02
1213          	6.105690e+02
1214          	6.105692e+02
1215          	6.105694e+02
1216          	6.105696e+02
1217          	6.105698e+02
1218          	6.105700e+02
1219          	6.105702e+02
1220          	6.105703e+02
1221          	6.105705e+02
1222          	6.105707e+02
1223          	6.105709e+02
1224          	6.105711e+02
1225          	6.105712e+02
1226          	6.105714e+02
1227          	6.105716e+02
1228          	6.105718e+02
1229          	6.105719e+02
1230          	6.105721e+02
1231          	6.105723e+02
1232          	6.105725e+02
1233          	6.105726e+02
1234          	6.105728e+02
1235          	6.105730e+02
1236          	6.105731e+02
1237          	6.105733e+02
1238          	6.105734e+02
1239          	6.105736e+02
1240          	6.105738e+02
