# Region type : patch heater_to_fins
# Faces  :    64
# Area   :    1.000000e-04
# Time        	areaAverage(T)
286           	5.168051e+02
287           	5.169063e+02
288           	5.170061e+02
289           	5.171048e+02
290           	5.172022e+02
291           	5.172984e+02
292           	5.173934e+02
293           	5.174872e+02
294           	5.175798e+02
295           	5.176713e+02
296           	5.177616e+02
297           	5.178508e+02
298           	5.179389e+02
299           	5.180258e+02
300           	5.181116e+02
301           	5.181964e+02
302           	5.182800e+02
303           	5.183627e+02
304           	5.184443e+02
305           	5.185248e+02
306           	5.186044e+02
307           	5.186829e+02
308           	5.187605e+02
309           	5.188371e+02
310           	5.189128e+02
311           	5.189876e+02
312           	5.190615e+02
313           	5.191345e+02
314           	5.192066e+02
315           	5.192779e+02
316           	5.193484e+02
317           	5.194180e+02
318           	5.194867e+02
319           	5.195547e+02
320           	5.196218e+02
321           	5.196881e+02
322           	5.197537e+02
323           	5.198185e+02
324           	5.198825e+02
325           	5.199458e+02
326           	5.200083e+02
327           	5.200701e+02
328           	5.201313e+02
329           	5.201917e+02
330           	5.202514e+02
331           	5.203105e+02
332           	5.203688e+02
333           	5.204266e+02
334           	5.204837e+02
335           	5.205402e+02
336           	5.205961e+02
337           	5.206514e+02
338           	5.207061e+02
339           	5.207602e+02
340           	5.208137e+02
341           	5.208667e+02
342           	5.209191e+02
343           	5.209709e+02
344           	5.210222e+02
345           	5.210729e+02
346           	5.211231e+02
347           	5.211727e+02
348           	5.212218e+02
349           	5.212704e+02
350           	5.213185e+02
351           	5.213660e+02
352           	5.214131e+02
353           	5.214597e+02
354           	5.215057e+02
355           	5.215513e+02
356           	5.215965e+02
357           	5.216411e+02
358           	5.216853e+02
359           	5.217291e+02
360           	5.217724e+02
361           	5.218153e+02
362           	5.218577e+02
363           	5.218997e+02
364           	5.219412e+02
365           	5.219824e+02
366           	5.220231e+02
367           	5.220634e+02
368           	5.221032e+02
369           	5.221427e+02
370           	5.221818e+02
371           	5.222204e+02
372           	5.222587e+02
373           	5.222966e+02
374           	5.223341e+02
375           	5.223712e+02
376           	5.224078e+02
377           	5.224441e+02
378           	5.224801e+02
379           	5.225156e+02
380           	5.225507e+02
381           	5.225855e+02
382           	5.226199e+02
383           	5.226539e+02
384           	5.226876e+02
385           	5.227208e+02
386           	5.227537e+02
387           	5.227863e+02
388           	5.228184e+02
389           	5.228503e+02
390           	5.228817e+02
391           	5.229128e+02
392           	5.229436e+02
393           	5.229740e+02
394           	5.230040e+02
395           	5.230337e+02
396           	5.230631e+02
397           	5.230921e+02
398           	5.231208e+02
399           	5.231492e+02
400           	5.231773e+02
401           	5.232051e+02
402           	5.232326e+02
403           	5.232597e+02
404           	5.232866e+02
405           	5.233132e+02
406           	5.233395e+02
407           	5.233655e+02
408           	5.233912e+02
409           	5.234166e+02
410           	5.234417e+02
411           	5.234665e+02
412           	5.234911e+02
413           	5.235154e+02
414           	5.235394e+02
415           	5.235632e+02
416           	5.235867e+02
417           	5.236099e+02
418           	5.236329e+02
419           	5.236556e+02
420           	5.236781e+02
421           	5.237003e+02
422           	5.237223e+02
423           	5.237441e+02
424           	5.237656e+02
425           	5.237868e+02
426           	5.238079e+02
427           	5.238287e+02
428           	5.238492e+02
429           	5.238696e+02
430           	5.238897e+02
431           	5.239096e+02
432           	5.239293e+02
433           	5.239488e+02
434           	5.239680e+02
435           	5.239871e+02
436           	5.240059e+02
437           	5.240245e+02
438           	5.240430e+02
439           	5.240612e+02
440           	5.240792e+02
441           	5.240971e+02
442           	5.241147e+02
443           	5.241322e+02
444           	5.241494e+02
445           	5.241665e+02
446           	5.241834e+02
447           	5.242001e+02
448           	5.242166e+02
449           	5.242329e+02
450           	5.242491e+02
451           	5.242651e+02
452           	5.242809e+02
453           	5.242966e+02
454           	5.243121e+02
455           	5.243274e+02
456           	5.243425e+02
457           	5.243575e+02
458           	5.243724e+02
459           	5.243870e+02
460           	5.244015e+02
461           	5.244159e+02
462           	5.244301e+02
463           	5.244441e+02
464           	5.244580e+02
465           	5.244717e+02
466           	5.244852e+02
467           	5.244987e+02
468           	5.245119e+02
469           	5.245250e+02
470           	5.245380e+02
471           	5.245508e+02
472           	5.245635e+02
473           	5.245760e+02
474           	5.245884e+02
475           	5.246006e+02
476           	5.246127e+02
477           	5.246247e+02
478           	5.246365e+02
479           	5.246482e+02
480           	5.246597e+02
481           	5.246711e+02
482           	5.246824e+02
483           	5.246936e+02
484           	5.247046e+02
485           	5.247155e+02
486           	5.247262e+02
487           	5.247369e+02
488           	5.247474e+02
489           	5.247578e+02
490           	5.247681e+02
491           	5.247782e+02
492           	5.247883e+02
493           	5.247982e+02
494           	5.248080e+02
495           	5.248177e+02
496           	5.248272e+02
497           	5.248367e+02
498           	5.248461e+02
499           	5.248553e+02
500           	5.248645e+02
501           	5.248735e+02
502           	5.248825e+02
503           	5.248913e+02
504           	5.249000e+02
505           	5.249087e+02
506           	5.249172e+02
507           	5.249257e+02
508           	5.249340e+02
509           	5.249423e+02
510           	5.249504e+02
511           	5.249585e+02
512           	5.249665e+02
513           	5.249744e+02
514           	5.249823e+02
515           	5.249900e+02
516           	5.249977e+02
517           	5.250052e+02
518           	5.250127e+02
519           	5.250202e+02
520           	5.250275e+02
521           	5.250348e+02
522           	5.250420e+02
523           	5.250491e+02
524           	5.250562e+02
525           	5.250632e+02
526           	5.250701e+02
527           	5.250769e+02
528           	5.250837e+02
529           	5.250904e+02
530           	5.250971e+02
531           	5.251036e+02
532           	5.251102e+02
533           	5.251166e+02
534           	5.251230e+02
535           	5.251293e+02
536           	5.251356e+02
537           	5.251418e+02
538           	5.251479e+02
539           	5.251540e+02
540           	5.251600e+02
541           	5.251660e+02
542           	5.251719e+02
543           	5.251777e+02
544           	5.251835e+02
545           	5.251893e+02
546           	5.251950e+02
547           	5.252006e+02
548           	5.252062e+02
549           	5.252117e+02
550           	5.252172e+02
551           	5.252227e+02
552           	5.252281e+02
553           	5.252334e+02
554           	5.252387e+02
555           	5.252439e+02
556           	5.252491e+02
557           	5.252543e+02
558           	5.252594e+02
559           	5.252644e+02
560           	5.252695e+02
561           	5.252744e+02
562           	5.252794e+02
563           	5.252842e+02
564           	5.252891e+02
565           	5.252939e+02
566           	5.252986e+02
567           	5.253033e+02
568           	5.253080e+02
569           	5.253126e+02
570           	5.253172e+02
571           	5.253218e+02
572           	5.253263e+02
573           	5.253307e+02
574           	5.253352e+02
575           	5.253395e+02
576           	5.253439e+02
577           	5.253482e+02
578           	5.253524e+02
579           	5.253567e+02
580           	5.253608e+02
581           	5.253650e+02
582           	5.253691e+02
583           	5.253731e+02
584           	5.253772e+02
585           	5.253812e+02
586           	5.253851e+02
587           	5.253890e+02
588           	5.253929e+02
589           	5.253967e+02
590           	5.254005e+02
591           	5.254042e+02
592           	5.254079e+02
593           	5.254116e+02
594           	5.254152e+02
595           	5.254188e+02
596           	5.254224e+02
597           	5.254259e+02
598           	5.254294e+02
599           	5.254328e+02
600           	5.254362e+02
601           	5.254396e+02
602           	5.254429e+02
603           	5.254462e+02
604           	5.254495e+02
605           	5.254527e+02
606           	5.254559e+02
607           	5.254590e+02
608           	5.254622e+02
609           	5.254652e+02
610           	5.254683e+02
611           	5.254713e+02
612           	5.254742e+02
613           	5.254772e+02
614           	5.254801e+02
615           	5.254830e+02
616           	5.254858e+02
617           	5.254886e+02
618           	5.254914e+02
619           	5.254941e+02
620           	5.254968e+02
621           	5.254995e+02
622           	5.255021e+02
623           	5.255047e+02
624           	5.255073e+02
625           	5.255099e+02
626           	5.255124e+02
627           	5.255149e+02
628           	5.255173e+02
629           	5.255197e+02
630           	5.255221e+02
631           	5.255245e+02
632           	5.255269e+02
633           	5.255292e+02
634           	5.255315e+02
635           	5.255337e+02
636           	5.255360e+02
637           	5.255382e+02
638           	5.255403e+02
639           	5.255425e+02
640           	5.255446e+02
641           	5.255467e+02
642           	5.255488e+02
643           	5.255509e+02
644           	5.255529e+02
645           	5.255549e+02
646           	5.255569e+02
647           	5.255588e+02
648           	5.255608e+02
649           	5.255627e+02
650           	5.255646e+02
651           	5.255664e+02
652           	5.255683e+02
653           	5.255701e+02
654           	5.255719e+02
655           	5.255737e+02
656           	5.255754e+02
657           	5.255771e+02
658           	5.255789e+02
659           	5.255806e+02
660           	5.255822e+02
661           	5.255839e+02
662           	5.255855e+02
663           	5.255871e+02
664           	5.255887e+02
665           	5.255903e+02
666           	5.255919e+02
667           	5.255934e+02
668           	5.255949e+02
669           	5.255964e+02
670           	5.255979e+02
671           	5.255994e+02
672           	5.256009e+02
673           	5.256023e+02
674           	5.256037e+02
675           	5.256052e+02
676           	5.256066e+02
677           	5.256079e+02
678           	5.256093e+02
679           	5.256107e+02
680           	5.256120e+02
681           	5.256133e+02
682           	5.256146e+02
683           	5.256159e+02
684           	5.256172e+02
685           	5.256185e+02
686           	5.256198e+02
687           	5.256210e+02
688           	5.256223e+02
689           	5.256235e+02
690           	5.256248e+02
691           	5.256260e+02
692           	5.256272e+02
693           	5.256284e+02
694           	5.256296e+02
695           	5.256308e+02
696           	5.256319e+02
697           	5.256331e+02
698           	5.256342e+02
699           	5.256354e+02
700           	5.256365e+02
701           	5.256376e+02
702           	5.256388e+02
703           	5.256399e+02
704           	5.256410e+02
705           	5.256421e+02
706           	5.256432e+02
707           	5.256442e+02
708           	5.256453e+02
709           	5.256464e+02
710           	5.256474e+02
711           	5.256485e+02
712           	5.256495e+02
713           	5.256505e+02
714           	5.256515e+02
715           	5.256526e+02
716           	5.256536e+02
717           	5.256546e+02
718           	5.256556e+02
719           	5.256565e+02
720           	5.256575e+02
721           	5.256585e+02
722           	5.256594e+02
723           	5.256604e+02
724           	5.256613e+02
725           	5.256623e+02
726           	5.256632e+02
727           	5.256641e+02
728           	5.256650e+02
729           	5.256659e+02
730           	5.256668e+02
731           	5.256677e+02
732           	5.256686e+02
733           	5.256695e+02
734           	5.256703e+02
735           	5.256712e+02
736           	5.256720e+02
737           	5.256729e+02
738           	5.256737e+02
739           	5.256745e+02
740           	5.256754e+02
741           	5.256762e+02
742           	5.256770e+02
743           	5.256778e+02
744           	5.256785e+02
745           	5.256793e+02
746           	5.256801e+02
747           	5.256808e+02
748           	5.256816e+02
749           	5.256823e+02
750           	5.256831e+02
751           	5.256838e+02
752           	5.256845e+02
753           	5.256852e+02
754           	5.256859e+02
755           	5.256866e+02
756           	5.256873e+02
757           	5.256880e+02
758           	5.256887e+02
759           	5.256893e+02
760           	5.256900e+02
761           	5.256906e+02
762           	5.256913e+02
763           	5.256919e+02
764           	5.256925e+02
765           	5.256931e+02
766           	5.256937e+02
767           	5.256943e+02
768           	5.256949e+02
769           	5.256955e+02
770           	5.256961e+02
771           	5.256967e+02
772           	5.256972e+02
773           	5.256978e+02
774           	5.256983e+02
775           	5.256989e+02
776           	5.256994e+02
777           	5.256999e+02
778           	5.257005e+02
779           	5.257010e+02
780           	5.257015e+02
781           	5.257020e+02
782           	5.257025e+02
783           	5.257030e+02
784           	5.257035e+02
785           	5.257040e+02
786           	5.257045e+02
787           	5.257049e+02
788           	5.257054e+02
789           	5.257059e+02
790           	5.257063e+02
791           	5.257068e+02
792           	5.257073e+02
793           	5.257077e+02
794           	5.257082e+02
795           	5.257086e+02
796           	5.257090e+02
797           	5.257095e+02
798           	5.257099e+02
799           	5.257103e+02
800           	5.257108e+02
801           	5.257112e+02
802           	5.257116e+02
803           	5.257120e+02
804           	5.257124e+02
805           	5.257128e+02
806           	5.257132e+02
807           	5.257136e+02
808           	5.257139e+02
809           	5.257143e+02
810           	5.257147e+02
811           	5.257150e+02
812           	5.257154e+02
813           	5.257158e+02
814           	5.257161e+02
815           	5.257165e+02
816           	5.257168e+02
817           	5.257172e+02
818           	5.257175e+02
819           	5.257179e+02
820           	5.257182e+02
821           	5.257186e+02
822           	5.257189e+02
823           	5.257193e+02
824           	5.257196e+02
825           	5.257200e+02
826           	5.257203e+02
827           	5.257206e+02
828           	5.257210e+02
829           	5.257213e+02
830           	5.257217e+02
831           	5.257220e+02
832           	5.257224e+02
833           	5.257227e+02
834           	5.257230e+02
835           	5.257234e+02
836           	5.257237e+02
837           	5.257241e+02
838           	5.257244e+02
839           	5.257248e+02
840           	5.257251e+02
841           	5.257255e+02
842           	5.257258e+02
843           	5.257262e+02
844           	5.257265e+02
845           	5.257269e+02
846           	5.257272e+02
847           	5.257276e+02
848           	5.257279e+02
849           	5.257283e+02
850           	5.257287e+02
851           	5.257290e+02
852           	5.257294e+02
853           	5.257297e+02
854           	5.257301e+02
855           	5.257305e+02
856           	5.257308e+02
857           	5.257312e+02
858           	5.257315e+02
859           	5.257319e+02
860           	5.257322e+02
861           	5.257326e+02
862           	5.257330e+02
863           	5.257333e+02
864           	5.257337e+02
865           	5.257340e+02
866           	5.257344e+02
867           	5.257347e+02
868           	5.257351e+02
869           	5.257354e+02
870           	5.257358e+02
871           	5.257361e+02
872           	5.257364e+02
873           	5.257368e+02
874           	5.257371e+02
875           	5.257374e+02
876           	5.257378e+02
877           	5.257381e+02
878           	5.257384e+02
879           	5.257387e+02
880           	5.257390e+02
881           	5.257393e+02
882           	5.257397e+02
883           	5.257400e+02
884           	5.257403e+02
885           	5.257406e+02
886           	5.257409e+02
887           	5.257411e+02
888           	5.257414e+02
889           	5.257417e+02
890           	5.257420e+02
891           	5.257423e+02
892           	5.257426e+02
893           	5.257428e+02
894           	5.257431e+02
895           	5.257434e+02
896           	5.257437e+02
897           	5.257439e+02
898           	5.257442e+02
899           	5.257444e+02
900           	5.257447e+02
901           	5.257449e+02
902           	5.257452e+02
903           	5.257454e+02
904           	5.257457e+02
905           	5.257459e+02
906           	5.257462e+02
907           	5.257464e+02
908           	5.257466e+02
909           	5.257469e+02
910           	5.257471e+02
911           	5.257473e+02
912           	5.257475e+02
913           	5.257478e+02
914           	5.257480e+02
915           	5.257482e+02
916           	5.257484e+02
917           	5.257486e+02
918           	5.257488e+02
919           	5.257491e+02
920           	5.257493e+02
921           	5.257495e+02
922           	5.257497e+02
923           	5.257499e+02
924           	5.257501e+02
925           	5.257503e+02
926           	5.257505e+02
927           	5.257507e+02
928           	5.257509e+02
929           	5.257511e+02
930           	5.257513e+02
931           	5.257515e+02
932           	5.257517e+02
933           	5.257519e+02
934           	5.257521e+02
935           	5.257523e+02
936           	5.257525e+02
937           	5.257527e+02
938           	5.257529e+02
939           	5.257530e+02
940           	5.257532e+02
941           	5.257534e+02
942           	5.257536e+02
943           	5.257538e+02
944           	5.257540e+02
945           	5.257542e+02
946           	5.257544e+02
947           	5.257545e+02
948           	5.257547e+02
949           	5.257549e+02
950           	5.257551e+02
951           	5.257553e+02
952           	5.257554e+02
953           	5.257556e+02
954           	5.257558e+02
955           	5.257560e+02
956           	5.257562e+02
957           	5.257563e+02
958           	5.257565e+02
959           	5.257567e+02
960           	5.257569e+02
961           	5.257571e+02
962           	5.257572e+02
963           	5.257574e+02
964           	5.257576e+02
965           	5.257578e+02
966           	5.257579e+02
967           	5.257581e+02
