# Region      : all 
# Cells       : 593
# Volume      : 1.000000e-06
# Time        	max(T)
0             	2.969000e+02
1             	3.136183e+02
2             	3.161454e+02
3             	3.189794e+02
4             	3.216495e+02
5             	3.242004e+02
6             	3.266694e+02
7             	3.290802e+02
8             	3.314480e+02
9             	3.337822e+02
10            	3.360887e+02
11            	3.383715e+02
12            	3.406330e+02
13            	3.428751e+02
14            	3.450989e+02
15            	3.473052e+02
16            	3.494947e+02
17            	3.516678e+02
18            	3.538248e+02
19            	3.559661e+02
20            	3.580919e+02
21            	3.602026e+02
22            	3.622983e+02
23            	3.643791e+02
24            	3.664450e+02
25            	3.684963e+02
26            	3.705328e+02
27            	3.725548e+02
28            	3.745621e+02
29            	3.765544e+02
30            	3.785312e+02
31            	3.804922e+02
32            	3.824370e+02
33            	3.843654e+02
34            	3.862773e+02
35            	3.881725e+02
36            	3.900510e+02
37            	3.919129e+02
38            	3.937580e+02
39            	3.955865e+02
40            	3.973985e+02
41            	3.991941e+02
42            	4.009735e+02
43            	4.027368e+02
44            	4.044841e+02
45            	4.062156e+02
46            	4.079312e+02
47            	4.096312e+02
48            	4.113156e+02
49            	4.129846e+02
50            	4.146383e+02
51            	4.162769e+02
52            	4.179004e+02
53            	4.195091e+02
54            	4.211031e+02
55            	4.226825e+02
56            	4.242474e+02
57            	4.257981e+02
58            	4.273346e+02
59            	4.288570e+02
60            	4.303656e+02
61            	4.318605e+02
62            	4.333417e+02
63            	4.348093e+02
64            	4.362636e+02
65            	4.377045e+02
66            	4.391322e+02
67            	4.405468e+02
68            	4.419484e+02
69            	4.433371e+02
70            	4.447131e+02
71            	4.460763e+02
72            	4.474271e+02
73            	4.487654e+02
74            	4.500913e+02
75            	4.514050e+02
76            	4.527064e+02
77            	4.539958e+02
78            	4.552732e+02
79            	4.565388e+02
80            	4.577925e+02
81            	4.590346e+02
82            	4.602652e+02
83            	4.614842e+02
84            	4.626918e+02
85            	4.638882e+02
86            	4.650733e+02
87            	4.662473e+02
88            	4.674103e+02
89            	4.685623e+02
90            	4.697036e+02
91            	4.708341e+02
92            	4.719541e+02
93            	4.730635e+02
94            	4.741625e+02
95            	4.752511e+02
96            	4.763295e+02
97            	4.773976e+02
98            	4.784557e+02
99            	4.795038e+02
100           	4.805420e+02
101           	4.815704e+02
102           	4.825891e+02
103           	4.835981e+02
104           	4.845977e+02
105           	4.855879e+02
106           	4.865687e+02
107           	4.875404e+02
108           	4.885029e+02
109           	4.894564e+02
110           	4.904009e+02
111           	4.913365e+02
112           	4.922633e+02
113           	4.931813e+02
114           	4.940908e+02
115           	4.949917e+02
116           	4.958841e+02
117           	4.967682e+02
118           	4.976439e+02
119           	4.985115e+02
120           	4.993709e+02
121           	5.002222e+02
122           	5.010655e+02
123           	5.019010e+02
124           	5.027286e+02
125           	5.035484e+02
126           	5.043605e+02
127           	5.051650e+02
128           	5.059620e+02
129           	5.067515e+02
130           	5.075336e+02
131           	5.083084e+02
132           	5.090760e+02
133           	5.098363e+02
134           	5.105895e+02
135           	5.113357e+02
136           	5.120748e+02
137           	5.128071e+02
138           	5.135324e+02
139           	5.142509e+02
140           	5.149627e+02
141           	5.156678e+02
142           	5.163662e+02
143           	5.170580e+02
144           	5.177434e+02
145           	5.184222e+02
146           	5.190947e+02
147           	5.197608e+02
148           	5.204206e+02
149           	5.210742e+02
150           	5.217216e+02
151           	5.223629e+02
152           	5.229982e+02
153           	5.236275e+02
154           	5.242509e+02
155           	5.248683e+02
156           	5.254799e+02
157           	5.260857e+02
158           	5.266857e+02
159           	5.272801e+02
160           	5.278687e+02
161           	5.284518e+02
162           	5.290292e+02
163           	5.296012e+02
164           	5.301676e+02
165           	5.307287e+02
166           	5.312844e+02
167           	5.318347e+02
168           	5.323798e+02
169           	5.329196e+02
170           	5.334543e+02
171           	5.339839e+02
172           	5.345084e+02
173           	5.350279e+02
174           	5.355424e+02
175           	5.360519e+02
176           	5.365565e+02
177           	5.370562e+02
178           	5.375512e+02
179           	5.380414e+02
180           	5.385269e+02
181           	5.390078e+02
182           	5.394840e+02
183           	5.399557e+02
184           	5.404228e+02
185           	5.408853e+02
186           	5.413435e+02
187           	5.417972e+02
188           	5.422465e+02
189           	5.426915e+02
190           	5.431321e+02
191           	5.435686e+02
192           	5.440008e+02
193           	5.444288e+02
194           	5.448527e+02
195           	5.452725e+02
196           	5.456882e+02
197           	5.461000e+02
198           	5.465078e+02
199           	5.469116e+02
200           	5.473116e+02
201           	5.477078e+02
202           	5.481001e+02
203           	5.484886e+02
204           	5.488734e+02
205           	5.492546e+02
206           	5.496320e+02
207           	5.500058e+02
208           	5.503759e+02
209           	5.507425e+02
210           	5.511056e+02
211           	5.514651e+02
212           	5.518212e+02
213           	5.521738e+02
214           	5.525230e+02
215           	5.528689e+02
216           	5.532114e+02
217           	5.535506e+02
218           	5.538865e+02
219           	5.542191e+02
220           	5.545486e+02
221           	5.548748e+02
222           	5.551979e+02
223           	5.555179e+02
224           	5.558348e+02
225           	5.561486e+02
226           	5.564594e+02
227           	5.567672e+02
228           	5.570720e+02
229           	5.573739e+02
230           	5.576729e+02
231           	5.579690e+02
232           	5.582622e+02
233           	5.585526e+02
234           	5.588403e+02
235           	5.591251e+02
236           	5.594073e+02
237           	5.596867e+02
238           	5.599634e+02
239           	5.602375e+02
240           	5.605090e+02
241           	5.607778e+02
242           	5.610441e+02
243           	5.613079e+02
244           	5.615691e+02
245           	5.618278e+02
246           	5.620841e+02
247           	5.623379e+02
248           	5.625893e+02
249           	5.628382e+02
250           	5.630848e+02
251           	5.633291e+02
252           	5.635710e+02
253           	5.638106e+02
254           	5.640479e+02
255           	5.642829e+02
256           	5.645158e+02
257           	5.647465e+02
258           	5.649750e+02
259           	5.652014e+02
260           	5.654256e+02
261           	5.656477e+02
262           	5.658678e+02
263           	5.660857e+02
264           	5.663016e+02
265           	5.665154e+02
266           	5.667271e+02
267           	5.669369e+02
268           	5.671446e+02
269           	5.673503e+02
270           	5.675541e+02
271           	5.677559e+02
272           	5.679558e+02
273           	5.681537e+02
274           	5.683497e+02
275           	5.685439e+02
276           	5.687362e+02
277           	5.689266e+02
278           	5.691153e+02
279           	5.693020e+02
280           	5.694870e+02
281           	5.696702e+02
282           	5.698517e+02
283           	5.700313e+02
284           	5.702093e+02
285           	5.703854e+02
286           	5.705599e+02
287           	5.707327e+02
288           	5.709038e+02
289           	5.710733e+02
290           	5.712411e+02
291           	5.714072e+02
292           	5.715718e+02
293           	5.717348e+02
294           	5.718961e+02
295           	5.720559e+02
296           	5.722142e+02
297           	5.723709e+02
298           	5.725260e+02
299           	5.726796e+02
300           	5.728317e+02
301           	5.729823e+02
302           	5.731314e+02
303           	5.732790e+02
304           	5.734252e+02
305           	5.735699e+02
306           	5.737132e+02
307           	5.738550e+02
308           	5.739954e+02
309           	5.741345e+02
310           	5.742721e+02
311           	5.744084e+02
312           	5.745433e+02
313           	5.746768e+02
314           	5.748090e+02
315           	5.749399e+02
316           	5.750694e+02
317           	5.751977e+02
318           	5.753247e+02
319           	5.754503e+02
320           	5.755748e+02
321           	5.756979e+02
322           	5.758199e+02
323           	5.759406e+02
324           	5.760601e+02
325           	5.761784e+02
326           	5.762955e+02
327           	5.764115e+02
328           	5.765263e+02
329           	5.766399e+02
330           	5.767524e+02
331           	5.768638e+02
332           	5.769741e+02
333           	5.770833e+02
334           	5.771914e+02
335           	5.772984e+02
336           	5.774044e+02
337           	5.775093e+02
338           	5.776131e+02
339           	5.777159e+02
340           	5.778177e+02
341           	5.779185e+02
342           	5.780183e+02
343           	5.781171e+02
344           	5.782150e+02
345           	5.783118e+02
346           	5.784077e+02
347           	5.785027e+02
348           	5.785967e+02
349           	5.786898e+02
350           	5.787819e+02
351           	5.788732e+02
352           	5.789635e+02
353           	5.790530e+02
354           	5.791415e+02
355           	5.792292e+02
356           	5.793160e+02
357           	5.794020e+02
358           	5.794871e+02
359           	5.795713e+02
360           	5.796547e+02
361           	5.797373e+02
362           	5.798190e+02
363           	5.799000e+02
364           	5.799801e+02
365           	5.800594e+02
366           	5.801379e+02
367           	5.802156e+02
368           	5.802926e+02
369           	5.803687e+02
370           	5.804441e+02
371           	5.805188e+02
372           	5.805927e+02
373           	5.806658e+02
374           	5.807382e+02
375           	5.808099e+02
376           	5.808809e+02
377           	5.809511e+02
378           	5.810207e+02
379           	5.810895e+02
380           	5.811577e+02
381           	5.812251e+02
382           	5.812919e+02
383           	5.813581e+02
384           	5.814236e+02
385           	5.814884e+02
386           	5.815526e+02
387           	5.816161e+02
388           	5.816790e+02
389           	5.817413e+02
390           	5.818030e+02
391           	5.818640e+02
392           	5.819244e+02
393           	5.819843e+02
394           	5.820435e+02
395           	5.821022e+02
396           	5.821603e+02
397           	5.822178e+02
398           	5.822747e+02
399           	5.823311e+02
400           	5.823869e+02
401           	5.824422e+02
402           	5.824969e+02
403           	5.825511e+02
404           	5.826047e+02
405           	5.826579e+02
406           	5.827105e+02
407           	5.827626e+02
408           	5.828143e+02
409           	5.828654e+02
410           	5.829160e+02
411           	5.829661e+02
412           	5.830158e+02
413           	5.830650e+02
414           	5.831137e+02
415           	5.831619e+02
416           	5.832097e+02
417           	5.832570e+02
418           	5.833039e+02
419           	5.833503e+02
420           	5.833964e+02
421           	5.834419e+02
422           	5.834871e+02
423           	5.835318e+02
424           	5.835761e+02
425           	5.836201e+02
426           	5.836636e+02
427           	5.837066e+02
428           	5.837493e+02
429           	5.837916e+02
430           	5.838335e+02
431           	5.838750e+02
432           	5.839162e+02
433           	5.839569e+02
434           	5.839973e+02
435           	5.840373e+02
436           	5.840769e+02
437           	5.841162e+02
438           	5.841551e+02
439           	5.841936e+02
440           	5.842318e+02
441           	5.842697e+02
442           	5.843072e+02
443           	5.843443e+02
444           	5.843811e+02
445           	5.844176e+02
446           	5.844537e+02
447           	5.844895e+02
448           	5.845249e+02
449           	5.845600e+02
450           	5.845948e+02
451           	5.846292e+02
452           	5.846633e+02
453           	5.846971e+02
454           	5.847306e+02
455           	5.847637e+02
456           	5.847965e+02
457           	5.848289e+02
458           	5.848611e+02
459           	5.848929e+02
460           	5.849245e+02
461           	5.849557e+02
462           	5.849865e+02
463           	5.850171e+02
464           	5.850474e+02
465           	5.850773e+02
466           	5.851070e+02
467           	5.851363e+02
468           	5.851654e+02
469           	5.851942e+02
470           	5.852226e+02
471           	5.852508e+02
472           	5.852787e+02
473           	5.853063e+02
474           	5.853337e+02
475           	5.853607e+02
476           	5.853875e+02
477           	5.854140e+02
478           	5.854403e+02
479           	5.854663e+02
480           	5.854920e+02
481           	5.855174e+02
482           	5.855426e+02
483           	5.855676e+02
484           	5.855923e+02
485           	5.856167e+02
486           	5.856409e+02
487           	5.856649e+02
488           	5.856886e+02
489           	5.857121e+02
490           	5.857353e+02
491           	5.857583e+02
492           	5.857811e+02
493           	5.858036e+02
494           	5.858259e+02
495           	5.858480e+02
496           	5.858699e+02
497           	5.858916e+02
498           	5.859130e+02
499           	5.859343e+02
500           	5.859553e+02
501           	5.859762e+02
502           	5.859968e+02
503           	5.860172e+02
504           	5.860374e+02
505           	5.860574e+02
506           	5.860772e+02
507           	5.860968e+02
508           	5.861162e+02
509           	5.861354e+02
510           	5.861544e+02
511           	5.861732e+02
512           	5.861918e+02
513           	5.862103e+02
514           	5.862285e+02
515           	5.862466e+02
516           	5.862645e+02
517           	5.862823e+02
518           	5.862998e+02
519           	5.863172e+02
520           	5.863345e+02
521           	5.863516e+02
522           	5.863685e+02
523           	5.863853e+02
524           	5.864019e+02
525           	5.864183e+02
526           	5.864346e+02
527           	5.864508e+02
528           	5.864668e+02
529           	5.864826e+02
530           	5.864983e+02
531           	5.865139e+02
532           	5.865293e+02
533           	5.865445e+02
534           	5.865597e+02
535           	5.865746e+02
536           	5.865895e+02
537           	5.866042e+02
538           	5.866187e+02
539           	5.866331e+02
540           	5.866474e+02
541           	5.866616e+02
542           	5.866756e+02
543           	5.866895e+02
544           	5.867032e+02
545           	5.867168e+02
546           	5.867303e+02
547           	5.867437e+02
548           	5.867569e+02
549           	5.867700e+02
550           	5.867829e+02
551           	5.867957e+02
552           	5.868084e+02
553           	5.868210e+02
554           	5.868335e+02
555           	5.868458e+02
556           	5.868580e+02
557           	5.868701e+02
558           	5.868821e+02
559           	5.868939e+02
560           	5.869057e+02
561           	5.869173e+02
562           	5.869288e+02
563           	5.869403e+02
564           	5.869516e+02
565           	5.869628e+02
566           	5.869738e+02
567           	5.869848e+02
568           	5.869957e+02
569           	5.870064e+02
570           	5.870171e+02
571           	5.870276e+02
572           	5.870381e+02
573           	5.870484e+02
574           	5.870587e+02
575           	5.870689e+02
576           	5.870789e+02
577           	5.870889e+02
578           	5.870988e+02
579           	5.871086e+02
580           	5.871184e+02
581           	5.871280e+02
582           	5.871376e+02
583           	5.871471e+02
584           	5.871566e+02
585           	5.871659e+02
586           	5.871752e+02
587           	5.871844e+02
588           	5.871935e+02
589           	5.872025e+02
590           	5.872115e+02
591           	5.872204e+02
592           	5.872292e+02
593           	5.872379e+02
594           	5.872465e+02
595           	5.872551e+02
596           	5.872635e+02
597           	5.872719e+02
598           	5.872803e+02
599           	5.872885e+02
600           	5.872967e+02
601           	5.873048e+02
602           	5.873128e+02
603           	5.873207e+02
604           	5.873286e+02
605           	5.873364e+02
606           	5.873441e+02
607           	5.873518e+02
608           	5.873594e+02
609           	5.873669e+02
610           	5.873744e+02
611           	5.873818e+02
612           	5.873891e+02
613           	5.873964e+02
614           	5.874036e+02
615           	5.874108e+02
616           	5.874179e+02
617           	5.874249e+02
618           	5.874319e+02
619           	5.874388e+02
620           	5.874457e+02
621           	5.874525e+02
622           	5.874593e+02
623           	5.874660e+02
624           	5.874726e+02
625           	5.874792e+02
626           	5.874858e+02
627           	5.874923e+02
628           	5.874987e+02
629           	5.875051e+02
630           	5.875114e+02
631           	5.875177e+02
632           	5.875240e+02
633           	5.875301e+02
634           	5.875363e+02
635           	5.875424e+02
636           	5.875484e+02
637           	5.875544e+02
638           	5.875604e+02
639           	5.875663e+02
640           	5.875721e+02
641           	5.875780e+02
642           	5.875837e+02
643           	5.875895e+02
644           	5.875952e+02
645           	5.876008e+02
646           	5.876065e+02
647           	5.876121e+02
648           	5.876176e+02
649           	5.876232e+02
650           	5.876287e+02
651           	5.876342e+02
652           	5.876396e+02
653           	5.876450e+02
654           	5.876504e+02
655           	5.876557e+02
656           	5.876610e+02
657           	5.876662e+02
658           	5.876715e+02
659           	5.876766e+02
660           	5.876818e+02
661           	5.876869e+02
662           	5.876920e+02
663           	5.876970e+02
664           	5.877020e+02
665           	5.877070e+02
666           	5.877119e+02
667           	5.877167e+02
668           	5.877215e+02
669           	5.877263e+02
670           	5.877309e+02
671           	5.877356e+02
672           	5.877401e+02
673           	5.877447e+02
674           	5.877491e+02
675           	5.877535e+02
676           	5.877578e+02
677           	5.877621e+02
678           	5.877664e+02
679           	5.877705e+02
680           	5.877746e+02
681           	5.877787e+02
682           	5.877827e+02
683           	5.877867e+02
