# Region      : all 
# Cells       : 2497
# Volume      : 3.333434e-06
# Time        	volAverage(T)
0             	2.969000e+02
1             	2.969000e+02
2             	2.992086e+02
3             	3.014791e+02
4             	3.037653e+02
5             	3.060450e+02
6             	3.083143e+02
7             	3.105696e+02
8             	3.128096e+02
9             	3.150336e+02
10            	3.172411e+02
11            	3.194324e+02
12            	3.216078e+02
13            	3.237675e+02
14            	3.259119e+02
15            	3.280412e+02
16            	3.301556e+02
17            	3.322551e+02
18            	3.343400e+02
19            	3.364105e+02
20            	3.384669e+02
21            	3.405092e+02
22            	3.425376e+02
23            	3.445518e+02
24            	3.465519e+02
25            	3.485377e+02
26            	3.505092e+02
27            	3.524667e+02
28            	3.544095e+02
29            	3.563365e+02
30            	3.582465e+02
31            	3.601391e+02
32            	3.620136e+02
33            	3.638699e+02
34            	3.657080e+02
35            	3.675281e+02
36            	3.693304e+02
37            	3.711153e+02
38            	3.728827e+02
39            	3.746331e+02
40            	3.763666e+02
41            	3.780837e+02
42            	3.797848e+02
43            	3.814701e+02
44            	3.831396e+02
45            	3.847937e+02
46            	3.864322e+02
47            	3.880552e+02
48            	3.896630e+02
49            	3.912558e+02
50            	3.928339e+02
51            	3.943973e+02
52            	3.959462e+02
53            	3.974807e+02
54            	3.990011e+02
55            	4.005076e+02
56            	4.020001e+02
57            	4.034791e+02
58            	4.049444e+02
59            	4.063964e+02
60            	4.078351e+02
61            	4.092607e+02
62            	4.106732e+02
63            	4.120726e+02
64            	4.134592e+02
65            	4.148329e+02
66            	4.161939e+02
67            	4.175423e+02
68            	4.188781e+02
69            	4.202017e+02
70            	4.215130e+02
71            	4.228122e+02
72            	4.240994e+02
73            	4.253746e+02
74            	4.266380e+02
75            	4.278895e+02
76            	4.291292e+02
77            	4.303574e+02
78            	4.315742e+02
79            	4.327797e+02
80            	4.339739e+02
81            	4.351568e+02
82            	4.363285e+02
83            	4.374893e+02
84            	4.386394e+02
85            	4.397786e+02
86            	4.409069e+02
87            	4.420246e+02
88            	4.431316e+02
89            	4.442283e+02
90            	4.453147e+02
91            	4.463910e+02
92            	4.474571e+02
93            	4.485132e+02
94            	4.495592e+02
95            	4.505953e+02
96            	4.516215e+02
97            	4.526380e+02
98            	4.536448e+02
99            	4.546422e+02
100           	4.556300e+02
101           	4.566086e+02
102           	4.575779e+02
103           	4.585382e+02
104           	4.594894e+02
105           	4.604317e+02
106           	4.613652e+02
107           	4.622900e+02
108           	4.632062e+02
109           	4.641137e+02
110           	4.650127e+02
111           	4.659032e+02
112           	4.667853e+02
113           	4.676592e+02
114           	4.685249e+02
115           	4.693824e+02
116           	4.702320e+02
117           	4.710735e+02
118           	4.719072e+02
119           	4.727331e+02
120           	4.735513e+02
121           	4.743618e+02
122           	4.751647e+02
