# Region      : all 
# Cells       : 2211
# Volume      : 3.329956e-06
# Time        	max(T)
0             	2.969000e+02
1             	2.969000e+02
2             	2.993767e+02
3             	3.016398e+02
4             	3.038863e+02
5             	3.061289e+02
6             	3.083588e+02
7             	3.105743e+02
8             	3.127745e+02
9             	3.149592e+02
10            	3.171298e+02
11            	3.193079e+02
12            	3.214707e+02
13            	3.236183e+02
14            	3.257508e+02
15            	3.278682e+02
16            	3.299707e+02
17            	3.320583e+02
18            	3.341313e+02
19            	3.361898e+02
20            	3.382343e+02
21            	3.402659e+02
22            	3.422834e+02
23            	3.442869e+02
24            	3.462765e+02
25            	3.482524e+02
26            	3.502146e+02
27            	3.521632e+02
28            	3.540984e+02
29            	3.560202e+02
30            	3.579287e+02
31            	3.598240e+02
32            	3.617061e+02
33            	3.635751e+02
34            	3.654311e+02
35            	3.672742e+02
36            	3.691042e+02
37            	3.709213e+02
38            	3.727256e+02
39            	3.745171e+02
40            	3.762959e+02
41            	3.780620e+02
42            	3.798156e+02
43            	3.815567e+02
44            	3.832862e+02
45            	3.850035e+02
46            	3.867086e+02
47            	3.884015e+02
48            	3.900823e+02
49            	3.917511e+02
50            	3.934080e+02
51            	3.950531e+02
52            	3.966864e+02
53            	3.983081e+02
54            	3.999182e+02
55            	4.015168e+02
56            	4.031041e+02
57            	4.046801e+02
58            	4.062449e+02
59            	4.077986e+02
60            	4.093413e+02
61            	4.108730e+02
62            	4.123939e+02
63            	4.139039e+02
64            	4.154032e+02
65            	4.168919e+02
66            	4.183701e+02
67            	4.198377e+02
68            	4.212949e+02
69            	4.227418e+02
70            	4.241784e+02
71            	4.256048e+02
72            	4.270210e+02
73            	4.284272e+02
74            	4.298234e+02
75            	4.312097e+02
76            	4.325862e+02
77            	4.339529e+02
78            	4.353099e+02
79            	4.366573e+02
80            	4.379952e+02
81            	4.393236e+02
82            	4.406426e+02
83            	4.419522e+02
84            	4.432525e+02
85            	4.445436e+02
86            	4.458256e+02
87            	4.470984e+02
88            	4.483622e+02
89            	4.496170e+02
90            	4.508629e+02
91            	4.521000e+02
92            	4.533283e+02
93            	4.545479e+02
94            	4.557588e+02
95            	4.569611e+02
96            	4.581548e+02
97            	4.593400e+02
98            	4.605171e+02
99            	4.616860e+02
100           	4.628465e+02
101           	4.639987e+02
102           	4.651427e+02
103           	4.662785e+02
104           	4.674063e+02
105           	4.685260e+02
106           	4.696377e+02
107           	4.707414e+02
108           	4.718373e+02
109           	4.729253e+02
110           	4.740056e+02
111           	4.750781e+02
112           	4.761428e+02
113           	4.771999e+02
114           	4.782494e+02
115           	4.792912e+02
116           	4.803256e+02
117           	4.813524e+02
118           	4.823718e+02
119           	4.833839e+02
120           	4.843886e+02
121           	4.853860e+02
122           	4.863762e+02
123           	4.873592e+02
