# Region      : all 
# Cells       : 2267
# Volume      : 3.331088e-06
# Time        	max(T)
0             	2.969000e+02
1             	2.969000e+02
2             	2.995068e+02
3             	3.017223e+02
4             	3.040170e+02
5             	3.062988e+02
6             	3.085698e+02
7             	3.108274e+02
8             	3.130707e+02
9             	3.152991e+02
10            	3.175124e+02
11            	3.197103e+02
12            	3.218928e+02
13            	3.240602e+02
14            	3.262124e+02
15            	3.283497e+02
16            	3.304723e+02
17            	3.325802e+02
18            	3.346736e+02
19            	3.367528e+02
20            	3.388178e+02
21            	3.408689e+02
22            	3.429060e+02
23            	3.449292e+02
24            	3.469390e+02
25            	3.489377e+02
26            	3.509229e+02
27            	3.528949e+02
28            	3.548537e+02
29            	3.567989e+02
30            	3.587303e+02
31            	3.606474e+02
32            	3.625501e+02
33            	3.644383e+02
34            	3.663116e+02
35            	3.681700e+02
36            	3.700135e+02
37            	3.718422e+02
38            	3.736559e+02
39            	3.754548e+02
40            	3.772389e+02
41            	3.790082e+02
42            	3.807629e+02
43            	3.825032e+02
44            	3.842291e+02
45            	3.859409e+02
46            	3.876384e+02
47            	3.893218e+02
48            	3.909912e+02
49            	3.926466e+02
50            	3.942881e+02
51            	3.959159e+02
52            	3.975300e+02
53            	3.991306e+02
54            	4.007178e+02
55            	4.022917e+02
56            	4.038524e+02
57            	4.054002e+02
58            	4.069351e+02
59            	4.084573e+02
60            	4.099668e+02
61            	4.114639e+02
62            	4.129485e+02
63            	4.144209e+02
64            	4.158809e+02
65            	4.173288e+02
66            	4.187646e+02
67            	4.201884e+02
68            	4.216003e+02
69            	4.230005e+02
70            	4.243891e+02
71            	4.257661e+02
72            	4.271316e+02
73            	4.284858e+02
74            	4.298286e+02
75            	4.311603e+02
76            	4.324808e+02
77            	4.337903e+02
78            	4.350889e+02
79            	4.363765e+02
80            	4.376534e+02
81            	4.389195e+02
82            	4.401751e+02
83            	4.414201e+02
84            	4.426546e+02
85            	4.438787e+02
86            	4.450924e+02
87            	4.462959e+02
88            	4.474893e+02
89            	4.486726e+02
90            	4.498459e+02
91            	4.510092e+02
92            	4.521628e+02
93            	4.533066e+02
94            	4.544408e+02
95            	4.555653e+02
96            	4.566804e+02
97            	4.577860e+02
98            	4.588823e+02
99            	4.599693e+02
100           	4.610472e+02
101           	4.621159e+02
102           	4.631756e+02
103           	4.642263e+02
104           	4.652680e+02
105           	4.663008e+02
106           	4.673248e+02
107           	4.683400e+02
108           	4.693464e+02
109           	4.703441e+02
110           	4.713333e+02
111           	4.723139e+02
112           	4.732860e+02
113           	4.742497e+02
114           	4.752051e+02
115           	4.761522e+02
116           	4.770910e+02
117           	4.780217e+02
118           	4.789443e+02
119           	4.798589e+02
120           	4.807655e+02
121           	4.816641e+02
122           	4.825550e+02
123           	4.834380e+02
