# Region      : all 
# Cells       : 3143
# Volume      : 4.102922e-06
# Time        	volAverage(T)
286           	4.998950e+02
287           	4.999827e+02
288           	5.000694e+02
289           	5.001551e+02
290           	5.002399e+02
291           	5.003238e+02
292           	5.004067e+02
293           	5.004887e+02
294           	5.005699e+02
295           	5.006502e+02
296           	5.007296e+02
297           	5.008081e+02
298           	5.008858e+02
299           	5.009626e+02
300           	5.010386e+02
301           	5.011136e+02
302           	5.011878e+02
303           	5.012611e+02
304           	5.013336e+02
305           	5.014053e+02
306           	5.014763e+02
307           	5.015466e+02
308           	5.016162e+02
309           	5.016850e+02
310           	5.017533e+02
311           	5.018208e+02
312           	5.018877e+02
313           	5.019539e+02
314           	5.020194e+02
315           	5.020843e+02
316           	5.021484e+02
317           	5.022118e+02
318           	5.022745e+02
319           	5.023365e+02
320           	5.023977e+02
321           	5.024583e+02
322           	5.025181e+02
323           	5.025774e+02
324           	5.026360e+02
325           	5.026940e+02
326           	5.027514e+02
327           	5.028082e+02
328           	5.028644e+02
329           	5.029201e+02
330           	5.029752e+02
331           	5.030298e+02
332           	5.030839e+02
333           	5.031375e+02
334           	5.031905e+02
335           	5.032430e+02
336           	5.032950e+02
337           	5.033464e+02
338           	5.033973e+02
339           	5.034477e+02
340           	5.034976e+02
341           	5.035469e+02
342           	5.035958e+02
343           	5.036441e+02
344           	5.036920e+02
345           	5.037393e+02
346           	5.037863e+02
347           	5.038327e+02
348           	5.038787e+02
349           	5.039243e+02
350           	5.039694e+02
351           	5.040141e+02
352           	5.040584e+02
353           	5.041022e+02
354           	5.041457e+02
355           	5.041887e+02
356           	5.042314e+02
357           	5.042737e+02
358           	5.043155e+02
359           	5.043569e+02
360           	5.043979e+02
361           	5.044385e+02
362           	5.044787e+02
363           	5.045184e+02
364           	5.045578e+02
365           	5.045968e+02
366           	5.046355e+02
367           	5.046738e+02
368           	5.047117e+02
369           	5.047493e+02
370           	5.047865e+02
371           	5.048234e+02
372           	5.048600e+02
373           	5.048962e+02
374           	5.049322e+02
375           	5.049679e+02
376           	5.050033e+02
377           	5.050384e+02
378           	5.050732e+02
379           	5.051078e+02
380           	5.051421e+02
381           	5.051761e+02
382           	5.052099e+02
383           	5.052434e+02
384           	5.052766e+02
385           	5.053095e+02
386           	5.053422e+02
387           	5.053747e+02
388           	5.054069e+02
389           	5.054389e+02
390           	5.054706e+02
391           	5.055021e+02
392           	5.055334e+02
393           	5.055644e+02
394           	5.055952e+02
395           	5.056257e+02
396           	5.056561e+02
397           	5.056861e+02
398           	5.057160e+02
399           	5.057455e+02
400           	5.057748e+02
401           	5.058039e+02
402           	5.058326e+02
403           	5.058612e+02
404           	5.058895e+02
405           	5.059175e+02
406           	5.059453e+02
407           	5.059728e+02
408           	5.060001e+02
409           	5.060271e+02
410           	5.060539e+02
411           	5.060805e+02
412           	5.061068e+02
413           	5.061329e+02
414           	5.061588e+02
415           	5.061845e+02
416           	5.062100e+02
417           	5.062353e+02
418           	5.062603e+02
419           	5.062852e+02
420           	5.063098e+02
421           	5.063342e+02
422           	5.063585e+02
423           	5.063825e+02
424           	5.064062e+02
425           	5.064298e+02
426           	5.064532e+02
427           	5.064763e+02
428           	5.064992e+02
429           	5.065219e+02
430           	5.065443e+02
431           	5.065666e+02
432           	5.065886e+02
433           	5.066105e+02
434           	5.066321e+02
435           	5.066535e+02
436           	5.066748e+02
437           	5.066958e+02
438           	5.067166e+02
439           	5.067372e+02
440           	5.067577e+02
441           	5.067779e+02
442           	5.067979e+02
443           	5.068178e+02
444           	5.068374e+02
445           	5.068568e+02
446           	5.068761e+02
447           	5.068951e+02
448           	5.069139e+02
449           	5.069325e+02
450           	5.069509e+02
451           	5.069691e+02
452           	5.069871e+02
453           	5.070049e+02
454           	5.070225e+02
455           	5.070398e+02
456           	5.070570e+02
457           	5.070740e+02
458           	5.070907e+02
459           	5.071073e+02
460           	5.071237e+02
461           	5.071399e+02
462           	5.071559e+02
463           	5.071718e+02
464           	5.071874e+02
465           	5.072028e+02
466           	5.072180e+02
467           	5.072330e+02
468           	5.072479e+02
469           	5.072625e+02
470           	5.072769e+02
471           	5.072912e+02
472           	5.073052e+02
473           	5.073191e+02
474           	5.073328e+02
475           	5.073463e+02
476           	5.073596e+02
477           	5.073727e+02
478           	5.073856e+02
479           	5.073983e+02
480           	5.074109e+02
481           	5.074232e+02
482           	5.074354e+02
483           	5.074474e+02
484           	5.074592e+02
485           	5.074709e+02
486           	5.074824e+02
487           	5.074937e+02
488           	5.075049e+02
489           	5.075159e+02
490           	5.075267e+02
491           	5.075374e+02
492           	5.075479e+02
493           	5.075583e+02
494           	5.075685e+02
495           	5.075785e+02
496           	5.075884e+02
497           	5.075982e+02
498           	5.076078e+02
499           	5.076173e+02
500           	5.076266e+02
501           	5.076359e+02
502           	5.076450e+02
503           	5.076540e+02
504           	5.076629e+02
505           	5.076716e+02
506           	5.076803e+02
507           	5.076888e+02
508           	5.076971e+02
509           	5.077054e+02
510           	5.077135e+02
511           	5.077216e+02
512           	5.077295e+02
513           	5.077373e+02
514           	5.077450e+02
515           	5.077526e+02
516           	5.077601e+02
517           	5.077674e+02
518           	5.077747e+02
519           	5.077819e+02
520           	5.077890e+02
521           	5.077960e+02
522           	5.078029e+02
523           	5.078097e+02
524           	5.078164e+02
525           	5.078230e+02
526           	5.078295e+02
527           	5.078360e+02
528           	5.078423e+02
529           	5.078486e+02
530           	5.078548e+02
531           	5.078610e+02
532           	5.078670e+02
533           	5.078730e+02
534           	5.078789e+02
535           	5.078848e+02
536           	5.078905e+02
537           	5.078962e+02
538           	5.079019e+02
539           	5.079074e+02
540           	5.079129e+02
541           	5.079184e+02
542           	5.079237e+02
543           	5.079290e+02
544           	5.079343e+02
545           	5.079395e+02
546           	5.079446e+02
547           	5.079497e+02
548           	5.079548e+02
549           	5.079597e+02
550           	5.079646e+02
551           	5.079695e+02
552           	5.079743e+02
553           	5.079790e+02
554           	5.079837e+02
555           	5.079884e+02
556           	5.079930e+02
557           	5.079976e+02
558           	5.080021e+02
559           	5.080065e+02
560           	5.080110e+02
561           	5.080153e+02
562           	5.080196e+02
563           	5.080239e+02
564           	5.080281e+02
565           	5.080323e+02
566           	5.080365e+02
567           	5.080406e+02
