# Region      : all 
# Cells       : 618
# Volume      : 1.000000e-06
# Time        	max(T)
0             	2.969000e+02
1             	3.145755e+02
2             	3.168875e+02
3             	3.194325e+02
4             	3.218406e+02
5             	3.241737e+02
6             	3.264557e+02
7             	3.286991e+02
8             	3.309128e+02
9             	3.331023e+02
10            	3.352708e+02
11            	3.374204e+02
12            	3.395527e+02
13            	3.416686e+02
14            	3.437689e+02
15            	3.458540e+02
16            	3.479241e+02
17            	3.499796e+02
18            	3.520207e+02
19            	3.540474e+02
20            	3.560601e+02
21            	3.580588e+02
22            	3.600437e+02
23            	3.620149e+02
24            	3.639725e+02
25            	3.659167e+02
26            	3.678475e+02
27            	3.697651e+02
28            	3.716695e+02
29            	3.735609e+02
30            	3.754394e+02
31            	3.773049e+02
32            	3.791574e+02
33            	3.809969e+02
34            	3.828231e+02
35            	3.846362e+02
36            	3.864360e+02
37            	3.882228e+02
38            	3.899966e+02
39            	3.917573e+02
40            	3.935053e+02
41            	3.952405e+02
42            	3.969630e+02
43            	3.986730e+02
44            	4.003705e+02
45            	4.020556e+02
46            	4.037282e+02
47            	4.053886e+02
48            	4.070367e+02
49            	4.086727e+02
50            	4.102967e+02
51            	4.119088e+02
52            	4.135090e+02
53            	4.150976e+02
54            	4.166745e+02
55            	4.182400e+02
56            	4.197939e+02
57            	4.213365e+02
58            	4.228679e+02
59            	4.243880e+02
60            	4.258970e+02
61            	4.273950e+02
62            	4.288822e+02
63            	4.303584e+02
64            	4.318239e+02
65            	4.332786e+02
66            	4.347227e+02
67            	4.361562e+02
68            	4.375792e+02
69            	4.389919e+02
70            	4.403944e+02
71            	4.417865e+02
72            	4.431685e+02
73            	4.445403e+02
74            	4.459021e+02
75            	4.472540e+02
76            	4.485959e+02
77            	4.499281e+02
78            	4.512505e+02
79            	4.525632e+02
80            	4.538663e+02
81            	4.551599e+02
82            	4.564441e+02
83            	4.577189e+02
84            	4.589845e+02
85            	4.602409e+02
86            	4.614881e+02
87            	4.627262e+02
88            	4.639553e+02
89            	4.651753e+02
90            	4.663864e+02
91            	4.675887e+02
92            	4.687821e+02
93            	4.699668e+02
94            	4.711428e+02
95            	4.723102e+02
96            	4.734690e+02
97            	4.746192e+02
98            	4.757610e+02
99            	4.768944e+02
100           	4.780194e+02
101           	4.791362e+02
102           	4.802447e+02
103           	4.813452e+02
104           	4.824375e+02
105           	4.835218e+02
106           	4.845982e+02
107           	4.856667e+02
108           	4.867273e+02
109           	4.877801e+02
110           	4.888253e+02
111           	4.898628e+02
112           	4.908927e+02
113           	4.919150e+02
114           	4.929298e+02
115           	4.939372e+02
116           	4.949371e+02
117           	4.959297e+02
118           	4.969149e+02
119           	4.978928e+02
120           	4.988635e+02
121           	4.998269e+02
122           	5.007831e+02
123           	5.017321e+02
124           	5.026740e+02
125           	5.036089e+02
126           	5.045367e+02
127           	5.054576e+02
128           	5.063715e+02
129           	5.072785e+02
130           	5.081787e+02
131           	5.090722e+02
132           	5.099589e+02
133           	5.108389e+02
134           	5.117122e+02
135           	5.125789e+02
136           	5.134391e+02
137           	5.142927e+02
138           	5.151400e+02
139           	5.159808e+02
140           	5.168153e+02
141           	5.176435e+02
142           	5.184654e+02
143           	5.192812e+02
144           	5.200908e+02
145           	5.208943e+02
146           	5.216917e+02
147           	5.224832e+02
148           	5.232686e+02
149           	5.240481e+02
150           	5.248218e+02
151           	5.255896e+02
152           	5.263516e+02
153           	5.271079e+02
154           	5.278585e+02
155           	5.286034e+02
156           	5.293426e+02
157           	5.300763e+02
158           	5.308044e+02
159           	5.315270e+02
160           	5.322442e+02
161           	5.329559e+02
162           	5.336622e+02
163           	5.343632e+02
164           	5.350589e+02
165           	5.357493e+02
166           	5.364344e+02
167           	5.371144e+02
168           	5.377892e+02
169           	5.384589e+02
170           	5.391235e+02
171           	5.397831e+02
172           	5.404376e+02
173           	5.410872e+02
174           	5.417319e+02
175           	5.423717e+02
176           	5.430066e+02
177           	5.436367e+02
178           	5.442620e+02
179           	5.448825e+02
180           	5.454984e+02
181           	5.461095e+02
182           	5.467160e+02
183           	5.473179e+02
184           	5.479153e+02
185           	5.485081e+02
186           	5.490963e+02
187           	5.496802e+02
188           	5.502595e+02
189           	5.508345e+02
190           	5.514051e+02
191           	5.519714e+02
192           	5.525333e+02
193           	5.530910e+02
194           	5.536444e+02
195           	5.541937e+02
196           	5.547388e+02
197           	5.552797e+02
198           	5.558165e+02
199           	5.563492e+02
200           	5.568779e+02
201           	5.574026e+02
202           	5.579232e+02
203           	5.584399e+02
204           	5.589527e+02
205           	5.594616e+02
206           	5.599666e+02
207           	5.604678e+02
208           	5.609651e+02
209           	5.614587e+02
210           	5.619485e+02
211           	5.624346e+02
212           	5.629170e+02
213           	5.633957e+02
214           	5.638707e+02
215           	5.643422e+02
216           	5.648101e+02
217           	5.652744e+02
218           	5.657352e+02
219           	5.661925e+02
220           	5.666463e+02
221           	5.670967e+02
222           	5.675436e+02
223           	5.679871e+02
224           	5.684273e+02
225           	5.688641e+02
226           	5.692976e+02
227           	5.697278e+02
228           	5.701547e+02
229           	5.705783e+02
230           	5.709988e+02
231           	5.714160e+02
232           	5.718301e+02
233           	5.722410e+02
234           	5.726488e+02
235           	5.730534e+02
236           	5.734550e+02
237           	5.738536e+02
238           	5.742490e+02
239           	5.746415e+02
240           	5.750310e+02
241           	5.754175e+02
242           	5.758011e+02
243           	5.761818e+02
244           	5.765595e+02
245           	5.769344e+02
246           	5.773064e+02
247           	5.776755e+02
248           	5.780419e+02
249           	5.784054e+02
250           	5.787662e+02
251           	5.791242e+02
252           	5.794794e+02
253           	5.798320e+02
254           	5.801818e+02
255           	5.805290e+02
256           	5.808735e+02
257           	5.812154e+02
258           	5.815546e+02
259           	5.818913e+02
260           	5.822254e+02
261           	5.825569e+02
262           	5.828858e+02
263           	5.832123e+02
264           	5.835363e+02
265           	5.838578e+02
266           	5.841768e+02
267           	5.844934e+02
268           	5.848075e+02
269           	5.851193e+02
270           	5.854286e+02
271           	5.857356e+02
272           	5.860403e+02
273           	5.863426e+02
274           	5.866426e+02
275           	5.869403e+02
276           	5.872357e+02
277           	5.875288e+02
278           	5.878196e+02
279           	5.881083e+02
280           	5.883946e+02
281           	5.886788e+02
282           	5.889608e+02
283           	5.892406e+02
284           	5.895182e+02
285           	5.897937e+02
286           	5.900671e+02
287           	5.903383e+02
288           	5.906074e+02
289           	5.908744e+02
290           	5.911393e+02
291           	5.914021e+02
292           	5.916629e+02
293           	5.919217e+02
294           	5.921784e+02
295           	5.924332e+02
296           	5.926860e+02
297           	5.929368e+02
298           	5.931857e+02
299           	5.934326e+02
300           	5.936777e+02
301           	5.939209e+02
302           	5.941622e+02
303           	5.944017e+02
304           	5.946394e+02
305           	5.948753e+02
306           	5.951094e+02
