# Region      : all 
# Cells       : 2185
# Volume      : 3.329515e-06
# Time        	max(T)
0             	2.969000e+02
1             	2.969000e+02
2             	2.996071e+02
3             	3.018131e+02
4             	3.041002e+02
5             	3.063599e+02
6             	3.086087e+02
7             	3.108423e+02
8             	3.130605e+02
9             	3.152627e+02
10            	3.174492e+02
11            	3.196369e+02
12            	3.218154e+02
13            	3.239789e+02
14            	3.261273e+02
15            	3.282607e+02
16            	3.303791e+02
17            	3.324827e+02
18            	3.345716e+02
19            	3.366458e+02
20            	3.387055e+02
21            	3.407508e+02
22            	3.427819e+02
23            	3.447987e+02
24            	3.468015e+02
25            	3.487903e+02
26            	3.507653e+02
27            	3.527266e+02
28            	3.546742e+02
29            	3.566083e+02
30            	3.585290e+02
31            	3.604363e+02
32            	3.623303e+02
33            	3.642111e+02
34            	3.660787e+02
35            	3.679333e+02
36            	3.697749e+02
37            	3.716037e+02
38            	3.734195e+02
39            	3.752227e+02
40            	3.770131e+02
41            	3.787911e+02
42            	3.805565e+02
43            	3.823095e+02
44            	3.840502e+02
45            	3.857787e+02
46            	3.874949e+02
47            	3.891991e+02
48            	3.908911e+02
49            	3.925713e+02
50            	3.942395e+02
51            	3.958960e+02
52            	3.975407e+02
53            	3.991738e+02
54            	4.007956e+02
55            	4.024060e+02
56            	4.040050e+02
57            	4.055927e+02
58            	4.071692e+02
59            	4.087345e+02
60            	4.102887e+02
61            	4.118320e+02
62            	4.133644e+02
63            	4.148859e+02
64            	4.163967e+02
65            	4.178968e+02
66            	4.193863e+02
67            	4.208653e+02
68            	4.223339e+02
69            	4.237921e+02
70            	4.252400e+02
71            	4.266777e+02
72            	4.281054e+02
73            	4.295229e+02
74            	4.309306e+02
75            	4.323283e+02
76            	4.337161e+02
77            	4.350942e+02
78            	4.364625e+02
79            	4.378211e+02
80            	4.391702e+02
81            	4.405097e+02
82            	4.418398e+02
83            	4.431605e+02
84            	4.444719e+02
85            	4.457741e+02
86            	4.470671e+02
87            	4.483508e+02
88            	4.496255e+02
89            	4.508911e+02
90            	4.521478e+02
91            	4.533956e+02
92            	4.546346e+02
93            	4.558649e+02
94            	4.570865e+02
95            	4.582995e+02
96            	4.595038e+02
97            	4.606997e+02
98            	4.618871e+02
99            	4.630661e+02
100           	4.642367e+02
101           	4.653990e+02
102           	4.665531e+02
103           	4.676991e+02
104           	4.688369e+02
105           	4.699667e+02
106           	4.710885e+02
107           	4.722024e+02
108           	4.733084e+02
109           	4.744066e+02
110           	4.754969e+02
111           	4.765795e+02
112           	4.776544e+02
113           	4.787217e+02
114           	4.797814e+02
115           	4.808335e+02
116           	4.818782e+02
117           	4.829155e+02
118           	4.839454e+02
119           	4.849680e+02
120           	4.859833e+02
121           	4.869913e+02
122           	4.879922e+02
123           	4.889860e+02
