# Region      : all 
# Cells       : 651
# Volume      : 1.000000e-06
# Time        	volAverage(T)
286           	5.953027e+02
287           	5.956041e+02
288           	5.959033e+02
289           	5.962003e+02
290           	5.964951e+02
291           	5.967878e+02
292           	5.970783e+02
293           	5.973667e+02
294           	5.976530e+02
295           	5.979372e+02
296           	5.982194e+02
297           	5.984994e+02
298           	5.987775e+02
299           	5.990535e+02
300           	5.993274e+02
301           	5.995994e+02
302           	5.998694e+02
303           	6.001374e+02
304           	6.004035e+02
305           	6.006676e+02
306           	6.009299e+02
307           	6.011901e+02
308           	6.014486e+02
309           	6.017051e+02
310           	6.019598e+02
311           	6.022126e+02
312           	6.024636e+02
313           	6.027127e+02
314           	6.029600e+02
315           	6.032056e+02
316           	6.034493e+02
317           	6.036912e+02
318           	6.039314e+02
319           	6.041698e+02
320           	6.044065e+02
321           	6.046414e+02
322           	6.048746e+02
323           	6.051061e+02
324           	6.053360e+02
325           	6.055641e+02
326           	6.057906e+02
327           	6.060154e+02
328           	6.062386e+02
329           	6.064602e+02
330           	6.066801e+02
331           	6.068984e+02
332           	6.071152e+02
333           	6.073303e+02
334           	6.075439e+02
335           	6.077559e+02
336           	6.079664e+02
337           	6.081753e+02
338           	6.083827e+02
339           	6.085886e+02
340           	6.087929e+02
341           	6.089958e+02
342           	6.091972e+02
343           	6.093971e+02
344           	6.095956e+02
345           	6.097926e+02
346           	6.099882e+02
347           	6.101823e+02
348           	6.103750e+02
349           	6.105663e+02
350           	6.107562e+02
351           	6.109448e+02
352           	6.111319e+02
353           	6.113177e+02
354           	6.115021e+02
355           	6.116851e+02
356           	6.118668e+02
357           	6.120472e+02
358           	6.122263e+02
359           	6.124041e+02
360           	6.125805e+02
361           	6.127557e+02
362           	6.129295e+02
363           	6.131021e+02
364           	6.132735e+02
365           	6.134436e+02
366           	6.136124e+02
367           	6.137800e+02
368           	6.139464e+02
369           	6.141115e+02
370           	6.142755e+02
371           	6.144382e+02
372           	6.145998e+02
373           	6.147601e+02
374           	6.149193e+02
375           	6.150773e+02
376           	6.152342e+02
377           	6.153899e+02
378           	6.155444e+02
379           	6.156979e+02
380           	6.158502e+02
381           	6.160014e+02
382           	6.161515e+02
383           	6.163004e+02
384           	6.164483e+02
385           	6.165951e+02
386           	6.167408e+02
387           	6.168855e+02
388           	6.170291e+02
389           	6.171716e+02
390           	6.173131e+02
391           	6.174536e+02
392           	6.175930e+02
393           	6.177314e+02
394           	6.178688e+02
395           	6.180051e+02
396           	6.181405e+02
397           	6.182749e+02
398           	6.184083e+02
399           	6.185407e+02
400           	6.186721e+02
401           	6.188026e+02
402           	6.189321e+02
403           	6.190607e+02
404           	6.191883e+02
405           	6.193150e+02
406           	6.194408e+02
407           	6.195656e+02
408           	6.196895e+02
409           	6.198125e+02
410           	6.199346e+02
411           	6.200558e+02
412           	6.201761e+02
413           	6.202956e+02
414           	6.204141e+02
415           	6.205318e+02
416           	6.206486e+02
417           	6.207646e+02
418           	6.208797e+02
419           	6.209940e+02
420           	6.211074e+02
421           	6.212200e+02
422           	6.213318e+02
423           	6.214427e+02
424           	6.215528e+02
425           	6.216622e+02
426           	6.217707e+02
427           	6.218784e+02
428           	6.219853e+02
429           	6.220915e+02
430           	6.221968e+02
431           	6.223014e+02
432           	6.224052e+02
433           	6.225083e+02
434           	6.226106e+02
435           	6.227121e+02
436           	6.228129e+02
437           	6.229130e+02
438           	6.230123e+02
439           	6.231109e+02
440           	6.232088e+02
441           	6.233059e+02
442           	6.234024e+02
443           	6.234981e+02
444           	6.235931e+02
445           	6.236874e+02
446           	6.237811e+02
447           	6.238740e+02
448           	6.239663e+02
449           	6.240578e+02
450           	6.241487e+02
451           	6.242390e+02
452           	6.243285e+02
453           	6.244175e+02
454           	6.245057e+02
455           	6.245933e+02
456           	6.246803e+02
457           	6.247666e+02
458           	6.248523e+02
459           	6.249374e+02
460           	6.250218e+02
461           	6.251056e+02
462           	6.251888e+02
463           	6.252714e+02
464           	6.253534e+02
465           	6.254347e+02
466           	6.255155e+02
467           	6.255957e+02
468           	6.256753e+02
469           	6.257543e+02
470           	6.258327e+02
471           	6.259106e+02
472           	6.259878e+02
473           	6.260645e+02
474           	6.261407e+02
475           	6.262163e+02
476           	6.262913e+02
477           	6.263658e+02
478           	6.264397e+02
479           	6.265131e+02
480           	6.265859e+02
481           	6.266582e+02
482           	6.267300e+02
483           	6.268012e+02
484           	6.268719e+02
485           	6.269421e+02
486           	6.270118e+02
487           	6.270810e+02
488           	6.271497e+02
489           	6.272178e+02
490           	6.272855e+02
491           	6.273526e+02
492           	6.274193e+02
493           	6.274854e+02
494           	6.275511e+02
495           	6.276163e+02
496           	6.276810e+02
497           	6.277453e+02
