# Region type : patch heater_to_fins
# Faces  :    56
# Area   :    1.000000e-04
# Time        	areaAverage(T)
286           	5.462339e+02
287           	5.464060e+02
288           	5.465764e+02
289           	5.467451e+02
290           	5.469123e+02
291           	5.470778e+02
292           	5.472418e+02
293           	5.474043e+02
294           	5.475652e+02
295           	5.477246e+02
296           	5.478824e+02
297           	5.480388e+02
298           	5.481936e+02
299           	5.483470e+02
300           	5.484990e+02
301           	5.486495e+02
302           	5.487985e+02
303           	5.489462e+02
304           	5.490924e+02
305           	5.492373e+02
306           	5.493808e+02
307           	5.495229e+02
308           	5.496636e+02
309           	5.498031e+02
310           	5.499412e+02
311           	5.500780e+02
312           	5.502135e+02
313           	5.503477e+02
314           	5.504806e+02
315           	5.506123e+02
316           	5.507427e+02
317           	5.508719e+02
318           	5.509999e+02
319           	5.511266e+02
320           	5.512521e+02
321           	5.513765e+02
322           	5.514996e+02
323           	5.516216e+02
324           	5.517425e+02
325           	5.518622e+02
326           	5.519807e+02
327           	5.520982e+02
328           	5.522145e+02
329           	5.523297e+02
330           	5.524438e+02
331           	5.525569e+02
332           	5.526689e+02
333           	5.527798e+02
334           	5.528897e+02
335           	5.529985e+02
336           	5.531063e+02
337           	5.532131e+02
338           	5.533189e+02
339           	5.534237e+02
340           	5.535275e+02
341           	5.536304e+02
342           	5.537322e+02
343           	5.538331e+02
344           	5.539331e+02
345           	5.540321e+02
346           	5.541301e+02
347           	5.542273e+02
348           	5.543235e+02
349           	5.544188e+02
350           	5.545132e+02
351           	5.546067e+02
352           	5.546993e+02
353           	5.547911e+02
354           	5.548819e+02
355           	5.549719e+02
356           	5.550611e+02
357           	5.551494e+02
358           	5.552369e+02
359           	5.553236e+02
360           	5.554095e+02
361           	5.554945e+02
362           	5.555788e+02
363           	5.556622e+02
364           	5.557449e+02
365           	5.558268e+02
366           	5.559080e+02
367           	5.559883e+02
368           	5.560680e+02
369           	5.561469e+02
370           	5.562250e+02
371           	5.563025e+02
372           	5.563792e+02
373           	5.564552e+02
374           	5.565305e+02
375           	5.566051e+02
376           	5.566790e+02
377           	5.567522e+02
378           	5.568247e+02
379           	5.568965e+02
380           	5.569677e+02
381           	5.570382e+02
382           	5.571081e+02
383           	5.571773e+02
384           	5.572459e+02
385           	5.573138e+02
386           	5.573811e+02
387           	5.574478e+02
388           	5.575138e+02
389           	5.575792e+02
390           	5.576440e+02
391           	5.577083e+02
392           	5.577719e+02
393           	5.578349e+02
394           	5.578973e+02
395           	5.579592e+02
396           	5.580205e+02
397           	5.580812e+02
398           	5.581413e+02
399           	5.582009e+02
400           	5.582600e+02
401           	5.583184e+02
402           	5.583764e+02
403           	5.584337e+02
404           	5.584906e+02
405           	5.585469e+02
406           	5.586027e+02
407           	5.586580e+02
408           	5.587128e+02
409           	5.587670e+02
410           	5.588208e+02
411           	5.588740e+02
412           	5.589268e+02
413           	5.589791e+02
414           	5.590308e+02
415           	5.590821e+02
416           	5.591330e+02
417           	5.591833e+02
418           	5.592332e+02
419           	5.592826e+02
420           	5.593316e+02
421           	5.593801e+02
422           	5.594282e+02
423           	5.594758e+02
424           	5.595230e+02
425           	5.595697e+02
426           	5.596160e+02
427           	5.596619e+02
428           	5.597074e+02
429           	5.597524e+02
430           	5.597970e+02
431           	5.598411e+02
432           	5.598849e+02
433           	5.599282e+02
434           	5.599711e+02
435           	5.600137e+02
436           	5.600557e+02
437           	5.600974e+02
438           	5.601387e+02
439           	5.601796e+02
440           	5.602200e+02
441           	5.602601e+02
442           	5.602998e+02
443           	5.603391e+02
444           	5.603780e+02
445           	5.604165e+02
446           	5.604546e+02
447           	5.604924e+02
448           	5.605298e+02
449           	5.605668e+02
450           	5.606035e+02
451           	5.606398e+02
452           	5.606757e+02
453           	5.607113e+02
454           	5.607466e+02
455           	5.607815e+02
456           	5.608161e+02
457           	5.608504e+02
458           	5.608844e+02
459           	5.609180e+02
460           	5.609513e+02
461           	5.609844e+02
462           	5.610171e+02
463           	5.610495e+02
464           	5.610817e+02
465           	5.611135e+02
466           	5.611451e+02
467           	5.611764e+02
468           	5.612074e+02
469           	5.612382e+02
470           	5.612687e+02
471           	5.612989e+02
472           	5.613288e+02
473           	5.613585e+02
474           	5.613880e+02
475           	5.614172e+02
476           	5.614461e+02
477           	5.614748e+02
478           	5.615033e+02
479           	5.615315e+02
480           	5.615595e+02
481           	5.615872e+02
482           	5.616147e+02
483           	5.616420e+02
484           	5.616690e+02
485           	5.616958e+02
486           	5.617224e+02
487           	5.617487e+02
488           	5.617748e+02
489           	5.618007e+02
490           	5.618263e+02
491           	5.618517e+02
492           	5.618769e+02
493           	5.619018e+02
494           	5.619265e+02
495           	5.619509e+02
496           	5.619752e+02
497           	5.619992e+02
498           	5.620230e+02
499           	5.620466e+02
500           	5.620699e+02
501           	5.620930e+02
502           	5.621159e+02
503           	5.621386e+02
504           	5.621611e+02
505           	5.621834e+02
506           	5.622055e+02
507           	5.622273e+02
508           	5.622490e+02
509           	5.622704e+02
510           	5.622917e+02
511           	5.623127e+02
512           	5.623336e+02
513           	5.623542e+02
514           	5.623747e+02
515           	5.623950e+02
516           	5.624150e+02
517           	5.624349e+02
518           	5.624546e+02
519           	5.624741e+02
520           	5.624934e+02
521           	5.625125e+02
522           	5.625315e+02
523           	5.625502e+02
524           	5.625688e+02
525           	5.625872e+02
526           	5.626054e+02
527           	5.626235e+02
528           	5.626413e+02
529           	5.626590e+02
530           	5.626766e+02
531           	5.626939e+02
532           	5.627111e+02
533           	5.627281e+02
534           	5.627450e+02
535           	5.627617e+02
536           	5.627782e+02
537           	5.627946e+02
538           	5.628108e+02
539           	5.628269e+02
540           	5.628428e+02
541           	5.628585e+02
542           	5.628741e+02
543           	5.628895e+02
544           	5.629048e+02
545           	5.629200e+02
546           	5.629350e+02
547           	5.629498e+02
548           	5.629645e+02
549           	5.629791e+02
550           	5.629935e+02
551           	5.630078e+02
552           	5.630219e+02
553           	5.630359e+02
554           	5.630498e+02
555           	5.630635e+02
556           	5.630771e+02
557           	5.630906e+02
558           	5.631039e+02
559           	5.631171e+02
560           	5.631302e+02
561           	5.631432e+02
562           	5.631560e+02
563           	5.631687e+02
564           	5.631812e+02
565           	5.631937e+02
566           	5.632060e+02
567           	5.632182e+02
568           	5.632303e+02
569           	5.632423e+02
570           	5.632541e+02
571           	5.632659e+02
572           	5.632775e+02
