# Region      : all 
# Cells       : 617
# Volume      : 1.000000e-06
# Time        	volAverage(T)
0             	2.969000e+02
1             	3.087652e+02
2             	3.112198e+02
3             	3.137898e+02
4             	3.162299e+02
5             	3.186142e+02
6             	3.209558e+02
7             	3.232658e+02
8             	3.255502e+02
9             	3.278126e+02
10            	3.300552e+02
11            	3.322795e+02
12            	3.344864e+02
13            	3.366766e+02
14            	3.388505e+02
15            	3.410085e+02
16            	3.431508e+02
17            	3.452775e+02
18            	3.473889e+02
19            	3.494851e+02
20            	3.515664e+02
21            	3.536328e+02
22            	3.556844e+02
23            	3.577214e+02
24            	3.597439e+02
25            	3.617521e+02
26            	3.637460e+02
27            	3.657258e+02
28            	3.676916e+02
29            	3.696436e+02
30            	3.715817e+02
31            	3.735062e+02
32            	3.754170e+02
33            	3.773141e+02
34            	3.791974e+02
35            	3.810669e+02
36            	3.829228e+02
37            	3.847651e+02
38            	3.865940e+02
39            	3.884095e+02
40            	3.902116e+02
41            	3.920004e+02
42            	3.937760e+02
43            	3.955385e+02
44            	3.972880e+02
45            	3.990247e+02
46            	4.007485e+02
47            	4.024596e+02
48            	4.041582e+02
49            	4.058443e+02
50            	4.075179e+02
51            	4.091793e+02
52            	4.108284e+02
53            	4.124654e+02
54            	4.140903e+02
55            	4.157033e+02
56            	4.173044e+02
57            	4.188937e+02
58            	4.204713e+02
59            	4.220373e+02
60            	4.235918e+02
61            	4.251349e+02
62            	4.266667e+02
63            	4.281873e+02
64            	4.296968e+02
65            	4.311952e+02
66            	4.326828e+02
67            	4.341595e+02
68            	4.356254e+02
69            	4.370807e+02
70            	4.385255e+02
71            	4.399598e+02
72            	4.413837e+02
73            	4.427972e+02
74            	4.442005e+02
75            	4.455935e+02
76            	4.469765e+02
77            	4.483493e+02
78            	4.497121e+02
79            	4.510650e+02
80            	4.524080e+02
81            	4.537413e+02
82            	4.550648e+02
83            	4.563787e+02
84            	4.576830e+02
85            	4.589778e+02
86            	4.602632e+02
87            	4.615393e+02
88            	4.628060e+02
89            	4.640636e+02
90            	4.653120e+02
91            	4.665513e+02
92            	4.677816e+02
93            	4.690031e+02
94            	4.702157e+02
95            	4.714195e+02
96            	4.726145e+02
97            	4.738009e+02
98            	4.749787e+02
99            	4.761479e+02
100           	4.773087e+02
101           	4.784609e+02
102           	4.796048e+02
103           	4.807404e+02
104           	4.818678e+02
105           	4.829869e+02
106           	4.840979e+02
107           	4.852009e+02
108           	4.862958e+02
109           	4.873828e+02
110           	4.884619e+02
111           	4.895331e+02
112           	4.905965e+02
113           	4.916522e+02
114           	4.927002e+02
115           	4.937405e+02
116           	4.947733e+02
117           	4.957985e+02
118           	4.968161e+02
119           	4.978263e+02
120           	4.988291e+02
121           	4.998246e+02
122           	5.008127e+02
123           	5.017935e+02
124           	5.027672e+02
125           	5.037337e+02
126           	5.046931e+02
127           	5.056454e+02
128           	5.065907e+02
129           	5.075291e+02
130           	5.084607e+02
131           	5.093853e+02
132           	5.103032e+02
133           	5.112144e+02
134           	5.121188e+02
135           	5.130166e+02
136           	5.139077e+02
137           	5.147923e+02
138           	5.156703e+02
139           	5.165418e+02
140           	5.174069e+02
141           	5.182656e+02
142           	5.191179e+02
143           	5.199639e+02
144           	5.208037e+02
145           	5.216372e+02
146           	5.224645e+02
147           	5.232856e+02
148           	5.241007e+02
149           	5.249097e+02
150           	5.257126e+02
151           	5.265096e+02
152           	5.273006e+02
153           	5.280858e+02
154           	5.288650e+02
155           	5.296385e+02
156           	5.304062e+02
157           	5.311681e+02
158           	5.319244e+02
159           	5.326750e+02
160           	5.334200e+02
161           	5.341595e+02
162           	5.348934e+02
163           	5.356219e+02
164           	5.363449e+02
165           	5.370625e+02
166           	5.377748e+02
167           	5.384817e+02
168           	5.391833e+02
169           	5.398797e+02
170           	5.405709e+02
171           	5.412569e+02
172           	5.419378e+02
173           	5.426135e+02
174           	5.432843e+02
175           	5.439500e+02
176           	5.446107e+02
177           	5.452664e+02
178           	5.459173e+02
179           	5.465633e+02
180           	5.472045e+02
181           	5.478408e+02
182           	5.484724e+02
183           	5.490993e+02
184           	5.497214e+02
185           	5.503389e+02
186           	5.509518e+02
187           	5.515600e+02
188           	5.521637e+02
189           	5.527628e+02
190           	5.533574e+02
191           	5.539476e+02
192           	5.545333e+02
193           	5.551145e+02
194           	5.556914e+02
195           	5.562639e+02
196           	5.568321e+02
197           	5.573960e+02
198           	5.579557e+02
199           	5.585111e+02
200           	5.590623e+02
201           	5.596094e+02
202           	5.601523e+02
203           	5.606912e+02
204           	5.612259e+02
205           	5.617566e+02
206           	5.622833e+02
207           	5.628060e+02
208           	5.633248e+02
209           	5.638396e+02
210           	5.643506e+02
211           	5.648577e+02
212           	5.653609e+02
213           	5.658604e+02
214           	5.663560e+02
215           	5.668479e+02
216           	5.673361e+02
217           	5.678205e+02
218           	5.683014e+02
219           	5.687786e+02
220           	5.692522e+02
221           	5.697222e+02
222           	5.701887e+02
223           	5.706517e+02
224           	5.711112e+02
225           	5.715672e+02
226           	5.720198e+02
227           	5.724690e+02
228           	5.729147e+02
229           	5.733571e+02
230           	5.737962e+02
231           	5.742319e+02
232           	5.746644e+02
233           	5.750936e+02
234           	5.755195e+02
235           	5.759422e+02
236           	5.763618e+02
237           	5.767782e+02
238           	5.771914e+02
239           	5.776015e+02
240           	5.780085e+02
241           	5.784125e+02
242           	5.788134e+02
243           	5.792112e+02
244           	5.796061e+02
245           	5.799980e+02
246           	5.803869e+02
247           	5.807729e+02
248           	5.811560e+02
249           	5.815362e+02
250           	5.819135e+02
251           	5.822879e+02
252           	5.826595e+02
253           	5.830283e+02
254           	5.833943e+02
255           	5.837576e+02
256           	5.841180e+02
257           	5.844757e+02
258           	5.848307e+02
259           	5.851830e+02
260           	5.855326e+02
261           	5.858796e+02
262           	5.862239e+02
263           	5.865656e+02
264           	5.869046e+02
265           	5.872411e+02
266           	5.875750e+02
267           	5.879064e+02
268           	5.882352e+02
269           	5.885615e+02
270           	5.888854e+02
271           	5.892067e+02
272           	5.895256e+02
273           	5.898421e+02
274           	5.901562e+02
275           	5.904679e+02
276           	5.907771e+02
277           	5.910841e+02
278           	5.913886e+02
279           	5.916909e+02
280           	5.919908e+02
281           	5.922885e+02
282           	5.925838e+02
283           	5.928769e+02
284           	5.931677e+02
285           	5.934562e+02
286           	5.937426e+02
287           	5.940267e+02
288           	5.943087e+02
289           	5.945885e+02
290           	5.948661e+02
291           	5.951417e+02
292           	5.954151e+02
293           	5.956864e+02
294           	5.959556e+02
295           	5.962228e+02
296           	5.964879e+02
297           	5.967510e+02
298           	5.970120e+02
299           	5.972711e+02
300           	5.975282e+02
301           	5.977832e+02
