# Region      : all 
# Cells       : 2313
# Volume      : 3.331469e-06
# Time        	max(T)
0             	2.969000e+02
1             	2.969000e+02
2             	2.995296e+02
3             	3.017334e+02
4             	3.039861e+02
5             	3.062192e+02
6             	3.084342e+02
7             	3.106317e+02
8             	3.128171e+02
9             	3.149881e+02
10            	3.171430e+02
11            	3.192820e+02
12            	3.214054e+02
13            	3.235134e+02
14            	3.256063e+02
15            	3.276843e+02
16            	3.297474e+02
17            	3.317959e+02
18            	3.338300e+02
19            	3.358566e+02
20            	3.378703e+02
21            	3.398699e+02
22            	3.418557e+02
23            	3.438277e+02
24            	3.457860e+02
25            	3.477307e+02
26            	3.496621e+02
27            	3.515801e+02
28            	3.534849e+02
29            	3.553767e+02
30            	3.572555e+02
31            	3.591267e+02
32            	3.609881e+02
33            	3.628365e+02
34            	3.646717e+02
35            	3.664937e+02
36            	3.683026e+02
37            	3.700984e+02
38            	3.718812e+02
39            	3.736510e+02
40            	3.754079e+02
41            	3.771520e+02
42            	3.788834e+02
43            	3.806023e+02
44            	3.823086e+02
45            	3.840024e+02
46            	3.856838e+02
47            	3.873528e+02
48            	3.890095e+02
49            	3.906541e+02
50            	3.922867e+02
51            	3.939072e+02
52            	3.955159e+02
53            	3.971128e+02
54            	3.986981e+02
55            	4.002717e+02
56            	4.018338e+02
57            	4.033845e+02
58            	4.049239e+02
59            	4.064520e+02
60            	4.079689e+02
61            	4.094748e+02
62            	4.109697e+02
63            	4.124537e+02
64            	4.139268e+02
65            	4.153892e+02
66            	4.168409e+02
67            	4.182825e+02
68            	4.197154e+02
69            	4.211379e+02
70            	4.225500e+02
71            	4.239518e+02
72            	4.253433e+02
73            	4.267246e+02
74            	4.280958e+02
75            	4.294570e+02
76            	4.308083e+02
77            	4.321497e+02
78            	4.334812e+02
79            	4.348030e+02
80            	4.361152e+02
81            	4.374177e+02
82            	4.387108e+02
83            	4.399945e+02
84            	4.412688e+02
85            	4.425339e+02
86            	4.437897e+02
87            	4.450364e+02
88            	4.462739e+02
89            	4.475024e+02
90            	4.487219e+02
91            	4.499325e+02
92            	4.511342e+02
93            	4.523271e+02
94            	4.535113e+02
95            	4.546868e+02
96            	4.558536e+02
97            	4.570119e+02
98            	4.581616e+02
99            	4.593029e+02
100           	4.604358e+02
101           	4.615603e+02
102           	4.626766e+02
103           	4.637847e+02
104           	4.648847e+02
105           	4.659765e+02
106           	4.670604e+02
107           	4.681363e+02
108           	4.692043e+02
109           	4.702645e+02
110           	4.713169e+02
111           	4.723616e+02
112           	4.733986e+02
113           	4.744281e+02
114           	4.754499e+02
115           	4.764643e+02
116           	4.774712e+02
117           	4.784707e+02
118           	4.794628e+02
119           	4.804476e+02
120           	4.814250e+02
121           	4.823952e+02
122           	4.833581e+02
123           	4.843139e+02
