# Region      : all 
# Cells       : 2264
# Volume      : 3.329701e-06
# Time        	volAverage(T)
286           	5.740053e+02
287           	5.742766e+02
288           	5.745458e+02
289           	5.748130e+02
290           	5.750781e+02
291           	5.753413e+02
292           	5.756024e+02
293           	5.758615e+02
294           	5.761186e+02
295           	5.763737e+02
296           	5.766270e+02
297           	5.768782e+02
298           	5.771276e+02
299           	5.773750e+02
300           	5.776206e+02
301           	5.778642e+02
302           	5.781060e+02
303           	5.783459e+02
304           	5.785840e+02
305           	5.788202e+02
306           	5.790547e+02
307           	5.792873e+02
308           	5.795181e+02
309           	5.797472e+02
310           	5.799745e+02
311           	5.802001e+02
312           	5.804240e+02
313           	5.806461e+02
314           	5.808666e+02
315           	5.810853e+02
316           	5.813024e+02
317           	5.815177e+02
318           	5.817315e+02
319           	5.819435e+02
320           	5.821540e+02
321           	5.823628e+02
322           	5.825699e+02
323           	5.827755e+02
324           	5.829795e+02
325           	5.831819e+02
326           	5.833827e+02
327           	5.835819e+02
328           	5.837796e+02
329           	5.839758e+02
330           	5.841704e+02
331           	5.843636e+02
332           	5.845552e+02
333           	5.847454e+02
334           	5.849341e+02
335           	5.851213e+02
336           	5.853071e+02
337           	5.854914e+02
338           	5.856744e+02
339           	5.858558e+02
340           	5.860359e+02
341           	5.862146e+02
342           	5.863919e+02
343           	5.865678e+02
344           	5.867423e+02
345           	5.869154e+02
346           	5.870872e+02
347           	5.872577e+02
348           	5.874268e+02
349           	5.875946e+02
350           	5.877610e+02
351           	5.879262e+02
352           	5.880900e+02
353           	5.882526e+02
354           	5.884139e+02
355           	5.885739e+02
356           	5.887327e+02
357           	5.888902e+02
358           	5.890465e+02
359           	5.892015e+02
360           	5.893554e+02
361           	5.895080e+02
362           	5.896594e+02
363           	5.898097e+02
364           	5.899587e+02
365           	5.901067e+02
366           	5.902534e+02
367           	5.903991e+02
368           	5.905435e+02
369           	5.906869e+02
370           	5.908292e+02
371           	5.909703e+02
372           	5.911104e+02
373           	5.912493e+02
374           	5.913872e+02
375           	5.915240e+02
376           	5.916597e+02
377           	5.917943e+02
378           	5.919279e+02
379           	5.920604e+02
380           	5.921918e+02
381           	5.923222e+02
382           	5.924516e+02
383           	5.925800e+02
384           	5.927073e+02
385           	5.928336e+02
386           	5.929589e+02
387           	5.930832e+02
388           	5.932066e+02
389           	5.933289e+02
390           	5.934503e+02
391           	5.935707e+02
392           	5.936901e+02
393           	5.938086e+02
394           	5.939262e+02
395           	5.940429e+02
396           	5.941586e+02
397           	5.942734e+02
398           	5.943873e+02
399           	5.945003e+02
400           	5.946124e+02
401           	5.947237e+02
402           	5.948340e+02
403           	5.949435e+02
404           	5.950521e+02
405           	5.951599e+02
406           	5.952668e+02
407           	5.953728e+02
408           	5.954781e+02
409           	5.955824e+02
410           	5.956860e+02
411           	5.957888e+02
412           	5.958907e+02
413           	5.959918e+02
414           	5.960922e+02
415           	5.961918e+02
416           	5.962905e+02
417           	5.963886e+02
418           	5.964858e+02
419           	5.965823e+02
420           	5.966780e+02
421           	5.967730e+02
422           	5.968672e+02
423           	5.969607e+02
424           	5.970534e+02
425           	5.971455e+02
426           	5.972368e+02
427           	5.973274e+02
428           	5.974173e+02
429           	5.975064e+02
430           	5.975949e+02
431           	5.976827e+02
432           	5.977698e+02
433           	5.978562e+02
434           	5.979419e+02
435           	5.980270e+02
436           	5.981113e+02
437           	5.981950e+02
438           	5.982781e+02
439           	5.983605e+02
440           	5.984423e+02
441           	5.985234e+02
442           	5.986039e+02
443           	5.986837e+02
444           	5.987629e+02
445           	5.988416e+02
446           	5.989195e+02
447           	5.989969e+02
448           	5.990737e+02
449           	5.991499e+02
450           	5.992254e+02
451           	5.993004e+02
452           	5.993748e+02
453           	5.994486e+02
454           	5.995218e+02
455           	5.995945e+02
456           	5.996666e+02
457           	5.997381e+02
458           	5.998091e+02
459           	5.998795e+02
460           	5.999493e+02
461           	6.000186e+02
462           	6.000874e+02
463           	6.001556e+02
464           	6.002233e+02
465           	6.002905e+02
466           	6.003571e+02
467           	6.004232e+02
468           	6.004888e+02
469           	6.005539e+02
470           	6.006185e+02
471           	6.006826e+02
472           	6.007461e+02
473           	6.008092e+02
474           	6.008718e+02
475           	6.009339e+02
476           	6.009955e+02
477           	6.010566e+02
478           	6.011172e+02
479           	6.011774e+02
480           	6.012371e+02
481           	6.012963e+02
482           	6.013550e+02
483           	6.014133e+02
484           	6.014712e+02
485           	6.015286e+02
486           	6.015855e+02
487           	6.016420e+02
488           	6.016981e+02
489           	6.017537e+02
490           	6.018088e+02
491           	6.018636e+02
492           	6.019179e+02
493           	6.019718e+02
494           	6.020252e+02
495           	6.020783e+02
496           	6.021309e+02
497           	6.021831e+02
498           	6.022349e+02
499           	6.022863e+02
500           	6.023373e+02
501           	6.023879e+02
502           	6.024381e+02
503           	6.024879e+02
504           	6.025373e+02
505           	6.025864e+02
506           	6.026350e+02
507           	6.026833e+02
508           	6.027312e+02
509           	6.027787e+02
510           	6.028258e+02
511           	6.028726e+02
512           	6.029190e+02
513           	6.029650e+02
514           	6.030107e+02
515           	6.030560e+02
516           	6.031009e+02
517           	6.031455e+02
518           	6.031898e+02
519           	6.032337e+02
520           	6.032772e+02
521           	6.033204e+02
522           	6.033632e+02
523           	6.034057e+02
524           	6.034479e+02
525           	6.034897e+02
526           	6.035312e+02
527           	6.035723e+02
528           	6.036131e+02
529           	6.036536e+02
530           	6.036938e+02
531           	6.037336e+02
532           	6.037731e+02
533           	6.038123e+02
534           	6.038512e+02
535           	6.038898e+02
536           	6.039281e+02
537           	6.039661e+02
538           	6.040039e+02
539           	6.040413e+02
540           	6.040784e+02
541           	6.041152e+02
542           	6.041518e+02
543           	6.041880e+02
544           	6.042240e+02
545           	6.042597e+02
546           	6.042951e+02
547           	6.043302e+02
548           	6.043651e+02
549           	6.043997e+02
550           	6.044340e+02
551           	6.044680e+02
552           	6.045018e+02
553           	6.045353e+02
554           	6.045685e+02
555           	6.046015e+02
556           	6.046342e+02
557           	6.046666e+02
558           	6.046988e+02
559           	6.047308e+02
560           	6.047625e+02
561           	6.047939e+02
562           	6.048251e+02
563           	6.048561e+02
564           	6.048868e+02
565           	6.049172e+02
566           	6.049474e+02
567           	6.049774e+02
568           	6.050072e+02
569           	6.050367e+02
570           	6.050660e+02
571           	6.050950e+02
572           	6.051238e+02
573           	6.051524e+02
574           	6.051808e+02
575           	6.052090e+02
576           	6.052369e+02
577           	6.052646e+02
578           	6.052921e+02
579           	6.053193e+02
580           	6.053464e+02
581           	6.053733e+02
582           	6.053999e+02
583           	6.054263e+02
584           	6.054525e+02
585           	6.054785e+02
586           	6.055044e+02
587           	6.055300e+02
588           	6.055554e+02
589           	6.055806e+02
590           	6.056056e+02
591           	6.056304e+02
592           	6.056550e+02
593           	6.056794e+02
594           	6.057037e+02
595           	6.057277e+02
596           	6.057515e+02
597           	6.057752e+02
598           	6.057987e+02
599           	6.058220e+02
600           	6.058451e+02
601           	6.058680e+02
602           	6.058908e+02
603           	6.059134e+02
604           	6.059358e+02
605           	6.059580e+02
606           	6.059800e+02
607           	6.060019e+02
608           	6.060236e+02
609           	6.060451e+02
610           	6.060665e+02
611           	6.060877e+02
612           	6.061087e+02
613           	6.061296e+02
614           	6.061503e+02
615           	6.061708e+02
616           	6.061912e+02
617           	6.062114e+02
618           	6.062315e+02
619           	6.062514e+02
620           	6.062711e+02
621           	6.062907e+02
622           	6.063102e+02
623           	6.063294e+02
624           	6.063486e+02
625           	6.063676e+02
626           	6.063864e+02
627           	6.064051e+02
628           	6.064236e+02
629           	6.064420e+02
630           	6.064603e+02
631           	6.064784e+02
632           	6.064964e+02
633           	6.065142e+02
634           	6.065319e+02
635           	6.065494e+02
636           	6.065668e+02
637           	6.065841e+02
638           	6.066012e+02
639           	6.066182e+02
640           	6.066351e+02
641           	6.066518e+02
642           	6.066684e+02
643           	6.066849e+02
644           	6.067013e+02
645           	6.067175e+02
646           	6.067336e+02
647           	6.067495e+02
648           	6.067654e+02
649           	6.067811e+02
650           	6.067967e+02
651           	6.068121e+02
652           	6.068275e+02
653           	6.068427e+02
654           	6.068578e+02
655           	6.068728e+02
656           	6.068877e+02
657           	6.069024e+02
658           	6.069170e+02
659           	6.069316e+02
660           	6.069460e+02
661           	6.069603e+02
662           	6.069745e+02
663           	6.069885e+02
664           	6.070025e+02
665           	6.070163e+02
666           	6.070301e+02
667           	6.070437e+02
668           	6.070572e+02
669           	6.070706e+02
670           	6.070840e+02
671           	6.070972e+02
672           	6.071103e+02
673           	6.071233e+02
674           	6.071362e+02
675           	6.071490e+02
676           	6.071617e+02
677           	6.071743e+02
678           	6.071868e+02
679           	6.071992e+02
680           	6.072115e+02
681           	6.072237e+02
682           	6.072358e+02
683           	6.072478e+02
684           	6.072597e+02
685           	6.072716e+02
686           	6.072833e+02
687           	6.072949e+02
688           	6.073065e+02
689           	6.073180e+02
690           	6.073293e+02
691           	6.073406e+02
692           	6.073518e+02
693           	6.073629e+02
694           	6.073739e+02
695           	6.073849e+02
696           	6.073957e+02
697           	6.074065e+02
698           	6.074171e+02
699           	6.074277e+02
700           	6.074382e+02
701           	6.074487e+02
702           	6.074590e+02
703           	6.074693e+02
704           	6.074795e+02
705           	6.074896e+02
706           	6.074996e+02
707           	6.075095e+02
708           	6.075194e+02
709           	6.075292e+02
710           	6.075389e+02
711           	6.075486e+02
712           	6.075581e+02
713           	6.075676e+02
714           	6.075770e+02
715           	6.075864e+02
716           	6.075956e+02
717           	6.076048e+02
718           	6.076139e+02
719           	6.076230e+02
720           	6.076320e+02
721           	6.076409e+02
722           	6.076497e+02
723           	6.076585e+02
724           	6.076672e+02
725           	6.076758e+02
726           	6.076844e+02
727           	6.076929e+02
728           	6.077013e+02
729           	6.077097e+02
730           	6.077180e+02
731           	6.077262e+02
732           	6.077344e+02
733           	6.077425e+02
734           	6.077505e+02
735           	6.077585e+02
736           	6.077664e+02
737           	6.077743e+02
738           	6.077821e+02
739           	6.077898e+02
740           	6.077975e+02
741           	6.078051e+02
742           	6.078126e+02
743           	6.078201e+02
744           	6.078276e+02
745           	6.078349e+02
746           	6.078423e+02
747           	6.078495e+02
748           	6.078567e+02
749           	6.078639e+02
750           	6.078710e+02
751           	6.078780e+02
752           	6.078850e+02
753           	6.078919e+02
754           	6.078988e+02
755           	6.079056e+02
756           	6.079123e+02
757           	6.079191e+02
758           	6.079257e+02
759           	6.079323e+02
760           	6.079389e+02
761           	6.079454e+02
762           	6.079518e+02
763           	6.079582e+02
764           	6.079646e+02
765           	6.079709e+02
766           	6.079771e+02
767           	6.079833e+02
768           	6.079895e+02
769           	6.079956e+02
770           	6.080016e+02
771           	6.080076e+02
772           	6.080136e+02
773           	6.080195e+02
774           	6.080254e+02
775           	6.080312e+02
776           	6.080370e+02
777           	6.080427e+02
778           	6.080484e+02
779           	6.080541e+02
780           	6.080597e+02
781           	6.080652e+02
782           	6.080707e+02
783           	6.080762e+02
784           	6.080816e+02
785           	6.080870e+02
786           	6.080923e+02
787           	6.080976e+02
788           	6.081029e+02
789           	6.081081e+02
790           	6.081133e+02
791           	6.081184e+02
792           	6.081235e+02
793           	6.081286e+02
794           	6.081336e+02
795           	6.081385e+02
796           	6.081435e+02
797           	6.081484e+02
798           	6.081532e+02
799           	6.081580e+02
800           	6.081628e+02
801           	6.081676e+02
802           	6.081723e+02
803           	6.081770e+02
804           	6.081816e+02
805           	6.081862e+02
806           	6.081907e+02
807           	6.081953e+02
808           	6.081998e+02
809           	6.082042e+02
810           	6.082086e+02
811           	6.082130e+02
812           	6.082174e+02
813           	6.082217e+02
814           	6.082260e+02
815           	6.082302e+02
816           	6.082344e+02
817           	6.082386e+02
818           	6.082428e+02
819           	6.082469e+02
820           	6.082510e+02
821           	6.082550e+02
822           	6.082591e+02
823           	6.082631e+02
824           	6.082670e+02
825           	6.082709e+02
826           	6.082748e+02
827           	6.082787e+02
828           	6.082825e+02
829           	6.082863e+02
830           	6.082901e+02
831           	6.082939e+02
832           	6.082976e+02
833           	6.083013e+02
834           	6.083049e+02
835           	6.083086e+02
836           	6.083122e+02
837           	6.083158e+02
838           	6.083193e+02
839           	6.083228e+02
840           	6.083263e+02
841           	6.083298e+02
842           	6.083332e+02
843           	6.083366e+02
844           	6.083400e+02
845           	6.083434e+02
846           	6.083467e+02
847           	6.083500e+02
848           	6.083533e+02
849           	6.083565e+02
850           	6.083598e+02
851           	6.083630e+02
852           	6.083661e+02
853           	6.083693e+02
854           	6.083724e+02
855           	6.083755e+02
856           	6.083786e+02
857           	6.083817e+02
858           	6.083847e+02
859           	6.083877e+02
860           	6.083907e+02
861           	6.083936e+02
862           	6.083966e+02
863           	6.083995e+02
864           	6.084024e+02
865           	6.084052e+02
866           	6.084081e+02
867           	6.084109e+02
868           	6.084137e+02
869           	6.084165e+02
870           	6.084192e+02
871           	6.084220e+02
872           	6.084247e+02
873           	6.084274e+02
874           	6.084301e+02
875           	6.084327e+02
876           	6.084353e+02
877           	6.084380e+02
878           	6.084405e+02
879           	6.084431e+02
880           	6.084457e+02
881           	6.084482e+02
882           	6.084507e+02
883           	6.084532e+02
884           	6.084557e+02
885           	6.084581e+02
886           	6.084605e+02
887           	6.084630e+02
888           	6.084653e+02
889           	6.084677e+02
890           	6.084701e+02
891           	6.084724e+02
892           	6.084747e+02
893           	6.084770e+02
894           	6.084793e+02
895           	6.084816e+02
896           	6.084838e+02
897           	6.084861e+02
898           	6.084883e+02
899           	6.084905e+02
900           	6.084926e+02
901           	6.084948e+02
902           	6.084970e+02
903           	6.084991e+02
904           	6.085012e+02
905           	6.085033e+02
906           	6.085054e+02
907           	6.085074e+02
908           	6.085095e+02
909           	6.085115e+02
910           	6.085135e+02
911           	6.085155e+02
912           	6.085175e+02
913           	6.085195e+02
914           	6.085214e+02
915           	6.085233e+02
916           	6.085253e+02
917           	6.085272e+02
918           	6.085291e+02
919           	6.085309e+02
920           	6.085328e+02
921           	6.085346e+02
922           	6.085365e+02
923           	6.085383e+02
924           	6.085401e+02
925           	6.085419e+02
926           	6.085437e+02
927           	6.085454e+02
928           	6.085472e+02
929           	6.085489e+02
930           	6.085506e+02
931           	6.085523e+02
932           	6.085540e+02
933           	6.085557e+02
934           	6.085574e+02
935           	6.085590e+02
936           	6.085607e+02
937           	6.085623e+02
938           	6.085639e+02
939           	6.085655e+02
940           	6.085671e+02
941           	6.085687e+02
942           	6.085702e+02
943           	6.085718e+02
944           	6.085733e+02
945           	6.085749e+02
946           	6.085764e+02
947           	6.085779e+02
948           	6.085794e+02
949           	6.085809e+02
950           	6.085823e+02
951           	6.085838e+02
952           	6.085852e+02
953           	6.085867e+02
954           	6.085881e+02
955           	6.085895e+02
956           	6.085909e+02
957           	6.085923e+02
958           	6.085937e+02
959           	6.085951e+02
960           	6.085964e+02
961           	6.085978e+02
962           	6.085991e+02
963           	6.086004e+02
964           	6.086018e+02
965           	6.086031e+02
966           	6.086044e+02
967           	6.086056e+02
968           	6.086069e+02
969           	6.086082e+02
970           	6.086094e+02
971           	6.086107e+02
972           	6.086119e+02
973           	6.086131e+02
974           	6.086144e+02
975           	6.086156e+02
976           	6.086168e+02
977           	6.086180e+02
978           	6.086191e+02
979           	6.086203e+02
980           	6.086215e+02
981           	6.086226e+02
982           	6.086238e+02
983           	6.086249e+02
984           	6.086260e+02
985           	6.086271e+02
986           	6.086283e+02
987           	6.086294e+02
988           	6.086304e+02
989           	6.086315e+02
990           	6.086326e+02
991           	6.086337e+02
992           	6.086347e+02
993           	6.086358e+02
994           	6.086368e+02
995           	6.086378e+02
996           	6.086389e+02
997           	6.086399e+02
998           	6.086409e+02
999           	6.086419e+02
1000          	6.086429e+02
1001          	6.086439e+02
1002          	6.086448e+02
1003          	6.086458e+02
1004          	6.086468e+02
1005          	6.086477e+02
1006          	6.086487e+02
1007          	6.086496e+02
1008          	6.086505e+02
1009          	6.086515e+02
1010          	6.086524e+02
1011          	6.086533e+02
1012          	6.086542e+02
1013          	6.086551e+02
1014          	6.086560e+02
1015          	6.086569e+02
1016          	6.086577e+02
1017          	6.086586e+02
1018          	6.086595e+02
1019          	6.086603e+02
1020          	6.086612e+02
1021          	6.086620e+02
1022          	6.086629e+02
